,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         512,       42058,多,平昨,5029.0,1,2022-04-12 21:00:24
1,rb2210,SHFE,0_0_         660,       42213,空,平昨,5030.0,1,2022-04-12 21:00:24
2,rb2210,SHFE,0_0_         661,       42416,多,平昨,5029.0,1,2022-04-12 21:00:24
3,rb2210,SHFE,0_0_         662,       43485,空,开,5030.0,1,2022-04-12 21:00:25
4,rb2210,SHFE,0_0_         693,       43832,多,平昨,5028.0,1,2022-04-12 21:00:25
5,rb2210,SHFE,0_0_         725,       44417,多,平昨,5029.0,4,2022-04-12 21:00:26
6,rb2210,SHFE,0_0_         759,       45384,多,开,5030.000000000001,3,2022-04-12 21:00:27
7,rb2210,SHFE,0_0_         777,       47202,多,开,5030.0,4,2022-04-12 21:00:29
8,rb2210,SHFE,0_0_         817,       47296,空,平今,5031.0,1,2022-04-12 21:00:29
9,rb2210,SHFE,0_0_         817,       47299,空,平今,5031.0,3,2022-04-12 21:00:29
10,rb2210,SHFE,0_0_         818,       47829,多,开,5030.0,2,2022-04-12 21:00:30
11,rb2210,SHFE,0_0_         818,       47831,多,开,5030.0,2,2022-04-12 21:00:30
12,rb2210,SHFE,0_0_        1774,       70921,空,开,5025.0,6,2022-04-12 21:01:01
13,rb2210,SHFE,0_0_        1803,       72113,多,平今,5023.0,4,2022-04-12 21:01:02
14,rb2210,SHFE,0_0_        1971,       75040,多,平今,5022.0,2,2022-04-12 21:01:07
15,rb2210,SHFE,0_0_        2050,       76337,空,开,5021.0,6,2022-04-12 21:01:09
16,rb2210,SHFE,0_0_        2099,       77246,多,平昨,5020.0,1,2022-04-12 21:01:10
17,rb2210,SHFE,0_0_        2142,       77492,空,平今,5021.0,1,2022-04-12 21:01:11
18,rb2210,SHFE,0_0_        2142,       77510,空,平今,5021.0,1,2022-04-12 21:01:11
19,rb2210,SHFE,0_0_        2172,       77517,多,平今,5020.0,2,2022-04-12 21:01:11
20,rb2210,SHFE,0_0_        2173,       79131,空,平今,5021.0,1,2022-04-12 21:01:14
21,rb2210,SHFE,0_0_        2173,       79752,空,平今,5021.0,1,2022-04-12 21:01:14
22,rb2210,SHFE,0_0_        2309,       79878,多,平今,5020.0,1,2022-04-12 21:01:15
23,rb2210,SHFE,0_0_        3030,      100958,多,平今,5021.0,4,2022-04-12 21:01:52
24,rb2210,SHFE,0_0_        3561,      101481,空,平今,5022.0,2,2022-04-12 21:01:54
25,rb2210,SHFE,0_0_        3561,      101488,空,平今,5022.0,1,2022-04-12 21:01:54
26,rb2210,SHFE,0_0_        3629,      102118,空,开,5021.0,4,2022-04-12 21:01:56
27,rb2210,SHFE,0_0_        3664,      102404,空,开,5021.0,2,2022-04-12 21:01:56
28,rb2210,SHFE,0_0_        3741,      103680,多,平今,5021.0,2,2022-04-12 21:01:59
29,rb2210,SHFE,0_0_        4739,      120277,多,平今,5017.0,4,2022-04-12 21:02:24
30,rb2210,SHFE,0_0_        4814,      122286,多,开,5017.0,1,2022-04-12 21:02:28
31,rb2210,SHFE,0_0_        3903,      124094,空,开,5019.0,3,2022-04-12 21:02:32
32,rb2210,SHFE,0_0_        5213,      127570,多,平今,5017.0,1,2022-04-12 21:02:39
33,rb2210,SHFE,0_0_        5467,      128474,多,开,5017.0,4,2022-04-12 21:02:41
34,rb2210,SHFE,0_0_        5554,      128510,空,平今,5018.0,1,2022-04-12 21:02:41
35,rb2210,SHFE,0_0_        5554,      128511,空,平今,5018.0,2,2022-04-12 21:02:41
36,rb2210,SHFE,0_0_        5068,      136233,空,开,5019.0,1,2022-04-12 21:03:00
37,rb2210,SHFE,0_0_        5068,      136236,空,开,5019.0,2,2022-04-12 21:03:00
38,rb2210,SHFE,0_0_        6774,      136723,多,平今,5018.0,3,2022-04-12 21:03:01
39,rb2210,SHFE,0_0_        6672,      137961,多,平今,5017.0,2,2022-04-12 21:03:03
40,rb2210,SHFE,0_0_        7381,      141677,空,平今,5015.0,1,2022-04-12 21:03:09
41,rb2210,SHFE,0_0_        7458,      142092,空,平今,5014.0,1,2022-04-12 21:03:10
42,rb2210,SHFE,0_0_        7576,      143242,多,开,5014.0,1,2022-04-12 21:03:12
43,rb2210,SHFE,0_0_        7576,      143255,多,开,5014.0,1,2022-04-12 21:03:12
44,rb2210,SHFE,0_0_        7576,      143259,多,开,5014.0,1,2022-04-12 21:03:12
45,rb2210,SHFE,0_0_        8178,      150797,多,开,5016.0,1,2022-04-12 21:03:29
46,rb2210,SHFE,0_0_        9193,      152214,多,开,5017.0,1,2022-04-12 21:03:33
47,rb2210,SHFE,0_0_        9404,      152997,空,平今,5018.0,3,2022-04-12 21:03:36
48,rb2210,SHFE,0_0_        9586,      153634,多,开,5017.0,3,2022-04-12 21:03:38
49,rb2210,SHFE,0_0_        9769,      153981,空,平今,5018.0,3,2022-04-12 21:03:40
50,rb2210,SHFE,0_0_       10606,      156831,空,开,5018.0,7,2022-04-12 21:03:48
