,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         787,       54110,空,开,4943.0,8,2022-04-13 21:00:32
1,rb2210,SHFE,0_0_         916,       57717,多,平今,4943.0,3,2022-04-13 21:00:36
2,rb2210,SHFE,0_0_         916,       57718,多,平今,4943.0,1,2022-04-13 21:00:36
3,rb2210,SHFE,0_0_        1020,       60762,多,平今,4941.0,2,2022-04-13 21:00:40
4,rb2210,SHFE,0_0_        1020,       60787,多,平今,4941.0,1,2022-04-13 21:00:40
5,rb2210,SHFE,0_0_        1020,       60927,多,平今,4941.0,1,2022-04-13 21:00:41
6,rb2210,SHFE,0_0_        1096,       63103,多,开,4942.0,1,2022-04-13 21:00:43
7,rb2210,SHFE,0_0_        1096,       63104,多,开,4942.0,3,2022-04-13 21:00:43
8,rb2210,SHFE,0_0_        1150,       64604,多,开,4942.0,2,2022-04-13 21:00:45
9,rb2210,SHFE,0_0_        1168,       65028,空,平昨,4943.0,1,2022-04-13 21:00:46
10,rb2210,SHFE,0_0_        1182,       65930,空,平今,4943.0,2,2022-04-13 21:00:47
11,rb2210,SHFE,0_0_        1273,       67855,空,平昨,4943.0,1,2022-04-13 21:00:50
12,rb2210,SHFE,0_0_        1329,       70746,空,平今,4943.0,1,2022-04-13 21:00:54
13,rb2210,SHFE,0_0_        1436,       71668,多,开,4942.0,2,2022-04-13 21:00:56
14,rb2210,SHFE,0_0_        1455,       73002,空,平今,4943.0,4,2022-04-13 21:00:58
15,rb2210,SHFE,0_0_        1583,       76150,空,开,4941.0,2,2022-04-13 21:01:02
16,rb2210,SHFE,0_0_        1849,       82479,多,开,4944.0,3,2022-04-13 21:01:10
17,rb2210,SHFE,0_0_        1849,       82526,多,开,4944.0,1,2022-04-13 21:01:10
18,rb2210,SHFE,0_0_        2572,      102615,空,平今,4936.0,2,2022-04-13 21:01:41
19,rb2210,SHFE,0_0_        2748,      105375,多,平今,4937.0,2,2022-04-13 21:01:47
20,rb2210,SHFE,0_0_        2784,      106282,空,平今,4938.0,1,2022-04-13 21:01:49
21,rb2210,SHFE,0_0_        2817,      106497,空,开,4938.0,4,2022-04-13 21:01:49
22,rb2210,SHFE,0_0_        3166,      114845,空,平今,4945.0,1,2022-04-13 21:02:05
23,rb2210,SHFE,0_0_        3236,      117371,多,开,4945.0,1,2022-04-13 21:02:10
24,rb2210,SHFE,0_0_        3236,      117372,多,开,4945.0,1,2022-04-13 21:02:10
25,rb2210,SHFE,0_0_        3236,      117373,多,开,4945.0,1,2022-04-13 21:02:10
26,rb2210,SHFE,0_0_        3309,      117569,多,平今,4945.0,1,2022-04-13 21:02:10
27,rb2210,SHFE,0_0_        3309,      117622,多,平今,4945.0,1,2022-04-13 21:02:10
28,rb2210,SHFE,0_0_        3319,      117850,空,平今,4946.0,2,2022-04-13 21:02:11
29,rb2210,SHFE,0_0_        3725,      125692,多,开,4949.000000000001,3,2022-04-13 21:02:26
30,rb2210,SHFE,0_0_        4483,      137285,空,平今,4952.0,1,2022-04-13 21:02:47
31,rb2210,SHFE,0_0_        4679,      139271,空,平今,4954.000000000001,4,2022-04-13 21:02:50
