,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,sn2205,SHFE,0_0_      802679,     1173424,空,开,343320.0,1,2022-03-31 22:44:18
1,sn2205,SHFE,0_0_     1016520,     1419825,多,平今,343480.0,1,2022-03-31 23:38:15
2,sn2205,SHFE,0_0_     1144560,     1507142,空,开,342510.0,1,2022-04-01 00:49:18
3,sn2205,SHFE,0_0_     1194914,     1611423,多,平今,342640.0,1,2022-04-01 09:01:03
4,sn2205,SHFE,0_0_     1207788,     1709821,多,开,343820.00000000006,1,2022-04-01 09:06:32
5,sn2205,SHFE,0_0_     1468387,     2012972,空,平今,344350.0,1,2022-04-01 09:40:03
6,sn2205,SHFE,0_0_     1483589,     2027411,多,开,344510.0,1,2022-04-01 09:42:26
7,sn2205,SHFE,0_0_     1484015,     2028494,空,平今,344410.0,1,2022-04-01 09:42:36
8,sn2205,SHFE,0_0_     1553440,     2108453,空,开,344690.0,1,2022-04-01 09:53:12
9,sn2205,SHFE,0_0_     1575619,     2147310,多,平今,344700.0,1,2022-04-01 09:56:49
10,sn2205,SHFE,0_0_     1749177,     2403990,空,开,343700.0,1,2022-04-01 10:42:42
11,sn2205,SHFE,0_0_     1809815,     2465489,多,平今,343340.0,1,2022-04-01 10:52:58
12,sn2205,SHFE,0_0_     1916679,     2569770,多,开,343030.0,1,2022-04-01 11:10:11
13,sn2205,SHFE,0_0_     2086048,     2776489,空,平今,342000.0,1,2022-04-01 13:40:17
14,sn2205,SHFE,0_0_     2088362,     2778786,多,开,342100.0,1,2022-04-01 13:40:35
15,sn2205,SHFE,0_0_     2121812,     2809642,空,平今,341880.0,1,2022-04-01 13:44:46
16,sn2205,SHFE,0_0_     2122493,     2810474,多,开,341750.0,1,2022-04-01 13:44:52
17,sn2205,SHFE,0_0_     2128243,     2817311,空,平今,341890.0,1,2022-04-01 13:45:37
18,sn2205,SHFE,0_0_     2219293,     2927983,空,开,341130.0,1,2022-04-01 14:00:00
19,sn2205,SHFE,0_0_     2252249,     2970083,多,平今,341100.00000000006,1,2022-04-01 14:04:54
20,sn2205,SHFE,0_0_     2252347,     2970276,空,开,341150.0,1,2022-04-01 14:04:55
21,sn2205,SHFE,0_0_     2279541,     3010475,多,平今,340740.0,1,2022-04-01 14:09:30
22,sn2205,SHFE,0_0_     2303199,     3034319,空,开,340510.0,1,2022-04-01 14:13:21
23,sn2205,SHFE,0_0_     2318175,     3056948,多,平今,340020.0,1,2022-04-01 14:16:08
24,sn2205,SHFE,0_0_     2318301,     3057036,空,开,340140.0,1,2022-04-01 14:16:10
25,sn2205,SHFE,0_0_     2320865,     3059267,多,平今,340050.0,1,2022-04-01 14:16:33
26,sn2205,SHFE,0_0_     2325739,     3064389,空,开,340110.0,1,2022-04-01 14:17:43
27,sn2205,SHFE,0_0_     2340324,     3082494,多,平今,340030.0,1,2022-04-01 14:21:00
28,sn2205,SHFE,0_0_     2351201,     3096020,空,开,340050.0,1,2022-04-01 14:23:09
29,sn2205,SHFE,0_0_     2366703,     3112015,多,平今,340110.00000000006,1,2022-04-01 14:25:29
30,sn2205,SHFE,0_0_     2366814,     3112153,空,开,340200.0,1,2022-04-01 14:25:30
31,sn2205,SHFE,0_0_     2367946,     3113214,多,平今,340220.0,1,2022-04-01 14:25:43
32,sn2205,SHFE,0_0_     2368026,     3113317,空,开,340200.0,1,2022-04-01 14:25:45
33,sn2205,SHFE,0_0_     2457703,     3229186,多,平今,340510.0,1,2022-04-01 14:42:00
34,sn2205,SHFE,0_0_     2458427,     3230519,空,开,340500.0,1,2022-04-01 14:42:05
35,sn2205,SHFE,0_0_     2508002,     3300889,多,平今,338340.0,1,2022-04-01 14:50:27
36,sn2205,SHFE,0_0_     2508472,     3301241,空,开,338560.0,1,2022-04-01 14:50:30
37,sn2205,SHFE,0_0_     2509102,     3302854,多,平今,338280.0,1,2022-04-01 14:50:38
38,sn2205,SHFE,0_0_     2510518,     3304252,空,开,338630.0,1,2022-04-01 14:50:47
39,sn2205,SHFE,0_0_     2511913,     3306686,多,平今,338580.0,1,2022-04-01 14:50:58
40,sn2205,SHFE,0_0_     2512204,     3306967,空,开,338800.0,1,2022-04-01 14:50:59
41,sn2205,SHFE,0_0_     2530178,     3340459,多,开,339250.0,1,2022-04-01 14:54:44
