,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_      158719,      408222,多,开,5118.0,1,2022-04-06 21:19:53
1,rb2210,SHFE,0_0_      159317,      408952,多,开,5118.0,1,2022-04-06 21:19:58
2,rb2210,SHFE,0_0_      160447,      409622,空,开,5118.0,4,2022-04-06 21:20:00
3,rb2210,SHFE,0_0_      160447,      409623,空,开,5118.0,2,2022-04-06 21:20:00
4,rb2210,SHFE,0_0_      192234,      450540,空,平今,5112.0,1,2022-04-06 21:23:31
5,rb2210,SHFE,0_0_      193147,      451034,多,平今,5111.0,2,2022-04-06 21:23:35
6,rb2210,SHFE,0_0_      236027,      501378,多,平今,5111.0,1,2022-04-06 21:27:43
7,rb2210,SHFE,0_0_      236027,      501428,多,平今,5111.0,1,2022-04-06 21:27:43
8,rb2210,SHFE,0_0_      236027,      501442,多,平今,5111.0,2,2022-04-06 21:27:43
9,rb2210,SHFE,0_0_      239164,      505172,多,开,5113.0,4,2022-04-06 21:28:08
10,rb2210,SHFE,0_0_      243587,      508487,空,平今,5117.0,1,2022-04-06 21:28:32
11,rb2210,SHFE,0_0_      243587,      508534,空,平今,5117.0,1,2022-04-06 21:28:32
12,rb2210,SHFE,0_0_      244447,      509400,多,开,5118.0,1,2022-04-06 21:28:38
13,rb2210,SHFE,0_0_      250817,      515917,多,开,5116.0,2,2022-04-06 21:29:19
14,rb2210,SHFE,0_0_      250817,      515941,多,开,5116.0,2,2022-04-06 21:29:20
15,rb2210,SHFE,0_0_      251933,      517148,空,平今,5117.0,1,2022-04-06 21:29:30
16,rb2210,SHFE,0_0_      244451,      518704,空,平今,5119.0,1,2022-04-06 21:29:40
17,rb2210,SHFE,0_0_      253503,      521806,多,开,5118.0,1,2022-04-06 21:30:00
18,rb2210,SHFE,0_0_      256811,      522102,空,平今,5119.0,4,2022-04-06 21:30:00
19,rb2210,SHFE,0_0_      256721,      522703,多,开,5118.0,1,2022-04-06 21:30:02
20,rb2210,SHFE,0_0_      256890,      523134,多,开,5118.0,4,2022-04-06 21:30:03
21,rb2210,SHFE,0_0_      257559,      526150,空,开,5118.0,8,2022-04-06 21:30:10
22,rb2210,SHFE,0_0_      259748,      526754,多,平今,5119.0,4,2022-04-06 21:30:13
23,rb2210,SHFE,0_0_      262352,      530606,空,平今,5123.0,3,2022-04-06 21:30:26
24,rb2210,SHFE,0_0_      263247,      531549,空,平今,5123.0,2,2022-04-06 21:30:31
25,rb2210,SHFE,0_0_      263653,      532154,多,平今,5122.0,2,2022-04-06 21:30:34
26,rb2210,SHFE,0_0_      279973,      557552,多,开,5117.0,3,2022-04-06 21:33:07
27,rb2210,SHFE,0_0_      289580,      560197,空,平今,5118.0,3,2022-04-06 21:33:26
28,rb2210,SHFE,0_0_      301695,      570348,多,开,5117.0,1,2022-04-06 21:34:34
29,rb2210,SHFE,0_0_      301695,      570349,多,开,5117.0,2,2022-04-06 21:34:34
30,rb2210,SHFE,0_0_      306605,      574884,空,平今,5118.0,4,2022-04-06 21:35:03
31,rb2210,SHFE,0_0_      308983,      578606,多,平今,5118.0,1,2022-04-06 21:35:16
32,rb2210,SHFE,0_0_      317849,      588928,多,开,5118.0,2,2022-04-06 21:36:18
33,rb2210,SHFE,0_0_      330158,      602354,多,开,5118.0,1,2022-04-06 21:37:27
34,rb2210,SHFE,0_0_      330158,      602355,多,开,5118.0,1,2022-04-06 21:37:27
35,rb2210,SHFE,0_0_      330158,      602505,多,开,5118.0,2,2022-04-06 21:37:28
36,rb2210,SHFE,0_0_      341416,      610212,空,平今,5116.0,1,2022-04-06 21:38:33
37,rb2210,SHFE,0_0_      358455,      629336,空,平今,5112.0,1,2022-04-06 21:40:38
38,rb2210,SHFE,0_0_      358455,      629390,空,平今,5112.0,2,2022-04-06 21:40:38
39,rb2210,SHFE,0_0_      361874,      634120,空,开,5114.0,4,2022-04-06 21:41:08
40,rb2210,SHFE,0_0_      351326,      634486,空,平今,5115.0,2,2022-04-06 21:41:11
41,rb2210,SHFE,0_0_      364156,      634527,多,开,5114.0,2,2022-04-06 21:41:11
42,rb2210,SHFE,0_0_      363887,      636268,多,平今,5113.0,1,2022-04-06 21:41:22
43,rb2210,SHFE,0_0_      363887,      636433,多,平今,5113.0,1,2022-04-06 21:41:23
44,rb2210,SHFE,0_0_      363887,      636517,多,平今,5113.0,1,2022-04-06 21:41:24
45,rb2210,SHFE,0_0_      363887,      636647,多,平今,5113.0,1,2022-04-06 21:41:25
46,rb2210,SHFE,0_0_      376327,      648436,空,平今,5112.0,3,2022-04-06 21:42:34
47,rb2210,SHFE,0_0_      376884,      653320,多,开,5112.0,2,2022-04-06 21:43:00
48,rb2210,SHFE,0_0_      376884,      653344,多,开,5112.0,2,2022-04-06 21:43:01
49,rb2210,SHFE,0_0_      381171,      654197,空,平今,5114.0,1,2022-04-06 21:43:06
50,rb2210,SHFE,0_0_      382450,      654729,空,平今,5114.0,1,2022-04-06 21:43:08
51,rb2210,SHFE,0_0_      382450,      654962,空,平今,5114.0,1,2022-04-06 21:43:09
52,rb2210,SHFE,0_0_      382746,      655066,多,平今,5113.0,1,2022-04-06 21:43:10
53,rb2210,SHFE,0_0_      382848,      659145,空,平今,5114.0,1,2022-04-06 21:43:34
54,rb2210,SHFE,0_0_      385827,      659365,多,开,5113.0,1,2022-04-06 21:43:36
55,rb2210,SHFE,0_0_      386017,      659391,空,平今,5114.0,1,2022-04-06 21:43:36
56,rb2210,SHFE,0_0_      386025,      659882,多,开,5113.000000000001,1,2022-04-06 21:43:39
57,rb2210,SHFE,0_0_      386607,      659924,空,平今,5114.0,1,2022-04-06 21:43:39
58,rb2210,SHFE,0_0_      386654,      660102,多,开,5113.000000000001,1,2022-04-06 21:43:40
59,rb2210,SHFE,0_0_      394176,      673011,多,开,5109.0,1,2022-04-06 21:44:42
60,rb2210,SHFE,0_0_      394176,      673014,多,开,5109.0,2,2022-04-06 21:44:42
61,rb2210,SHFE,0_0_      399225,      680390,空,平今,5115.0,2,2022-04-06 21:45:12
62,rb2210,SHFE,0_0_      399616,      681002,空,开,5117.0,7,2022-04-06 21:45:13
63,rb2210,SHFE,0_0_      399602,      691464,多,开,5114.0,2,2022-04-06 21:46:03
64,rb2210,SHFE,0_0_      407777,      691712,空,平今,5115.0,1,2022-04-06 21:46:04
65,rb2210,SHFE,0_0_      407777,      691715,空,平今,5115.0,1,2022-04-06 21:46:04
66,rb2210,SHFE,0_0_      407880,      691980,多,平今,5115.0,1,2022-04-06 21:46:04
67,rb2210,SHFE,0_0_      408044,      692055,空,平今,5116.0,1,2022-04-06 21:46:05
68,rb2210,SHFE,0_0_      418331,      703532,多,平今,5121.0,2,2022-04-06 21:47:37
69,rb2210,SHFE,0_0_      423694,      710393,多,开,5123.0,3,2022-04-06 21:48:17
70,rb2210,SHFE,0_0_      424912,      712970,空,平今,5128.0,4,2022-04-06 21:48:25
71,rb2210,SHFE,0_0_      425116,      713407,多,开,5128.0,7,2022-04-06 21:48:26
72,rb2210,SHFE,0_0_      427702,      720304,多,平今,5131.0,1,2022-04-06 21:48:53
73,rb2210,SHFE,0_0_      427702,      720365,多,平今,5131.0,1,2022-04-06 21:48:53
74,rb2210,SHFE,0_0_      427702,      720376,多,平今,5131.0,2,2022-04-06 21:48:53
75,rb2210,SHFE,0_0_      429195,      721146,空,平今,5132.0,1,2022-04-06 21:48:57
76,rb2210,SHFE,0_0_      429195,      721163,空,平今,5132.0,1,2022-04-06 21:48:57
77,rb2210,SHFE,0_0_      429195,      721200,空,平今,5132.0,2,2022-04-06 21:48:57
78,rb2210,SHFE,0_0_      429518,      721202,多,开,5131.0,1,2022-04-06 21:48:57
79,rb2210,SHFE,0_0_      429518,      721203,多,开,5131.0,3,2022-04-06 21:48:57
80,rb2210,SHFE,0_0_      431434,      725740,空,平今,5137.0,1,2022-04-06 21:49:13
81,rb2210,SHFE,0_0_      431521,      725750,多,开,5136.0,1,2022-04-06 21:49:13
82,rb2210,SHFE,0_0_      431524,      725973,空,平今,5137.0,1,2022-04-06 21:49:14
83,rb2210,SHFE,0_0_      431667,      726048,多,开,5136.0,1,2022-04-06 21:49:15
