,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         547,       41152,多,开,5009.0,1,2022-04-08 21:00:30
1,rb2210,SHFE,0_0_         547,       41177,多,开,5009.0,1,2022-04-08 21:00:30
2,rb2210,SHFE,0_0_         547,       41207,多,开,5009.0,1,2022-04-08 21:00:30
3,rb2210,SHFE,0_0_         594,       43935,多,开,5009.0,1,2022-04-08 21:00:34
4,rb2210,SHFE,0_0_         625,       44989,空,平今,5009.0,3,2022-04-08 21:00:35
5,rb2210,SHFE,0_0_         653,       45573,多,开,5009.0,1,2022-04-08 21:00:36
6,rb2210,SHFE,0_0_         653,       45574,多,开,5009.0,1,2022-04-08 21:00:36
7,rb2210,SHFE,0_0_         653,       45575,多,开,5009.0,1,2022-04-08 21:00:36
8,rb2210,SHFE,0_0_         669,       52417,空,平今,5009.0,4,2022-04-08 21:00:48
9,rb2210,SHFE,0_0_         843,       53759,多,开,5008.0,4,2022-04-08 21:00:51
10,rb2210,SHFE,0_0_         941,       57933,多,开,5010.0,2,2022-04-08 21:00:59
11,rb2210,SHFE,0_0_        1020,       58166,空,平今,5012.0,4,2022-04-08 21:01:00
12,rb2210,SHFE,0_0_        1027,       58829,空,开,5013.0,4,2022-04-08 21:01:00
13,rb2210,SHFE,0_0_        1091,       61331,多,平今,5010.000000000001,4,2022-04-08 21:01:03
14,rb2210,SHFE,0_0_        1092,       62530,空,开,5011.0,4,2022-04-08 21:01:05
15,rb2210,SHFE,0_0_        1131,       62680,多,平今,5010.0,4,2022-04-08 21:01:05
16,rb2210,SHFE,0_0_        1152,       64982,空,开,5010.0,4,2022-04-08 21:01:09
17,rb2210,SHFE,0_0_        1211,       65018,多,平今,5009.0,1,2022-04-08 21:01:09
18,rb2210,SHFE,0_0_        1211,       65047,多,平今,5009.0,1,2022-04-08 21:01:09
19,rb2210,SHFE,0_0_        1211,       65048,多,平今,5009.0,2,2022-04-08 21:01:09
20,rb2210,SHFE,0_0_        1267,       66642,多,开,5008.0,5,2022-04-08 21:01:12
21,rb2210,SHFE,0_0_        1268,       66685,空,平今,5009.0,5,2022-04-08 21:01:12
22,rb2210,SHFE,0_0_        1269,       66689,多,开,5008.0,1,2022-04-08 21:01:12
23,rb2210,SHFE,0_0_        1269,       66695,多,开,5008.0,1,2022-04-08 21:01:12
24,rb2210,SHFE,0_0_        1269,       66700,多,开,5008.0,3,2022-04-08 21:01:13
25,rb2210,SHFE,0_0_        1212,       73252,空,开,5010.0,4,2022-04-08 21:01:26
26,rb2210,SHFE,0_0_        1918,       75880,多,平今,5008.0,3,2022-04-08 21:01:32
27,rb2210,SHFE,0_0_        1956,       76550,空,平昨,5007.0,1,2022-04-08 21:01:33
28,rb2210,SHFE,0_0_        2018,       77725,空,平今,5007.0,2,2022-04-08 21:01:36
29,rb2210,SHFE,0_0_        2098,       79450,空,平今,5008.0,5,2022-04-08 21:01:40
30,rb2210,SHFE,0_0_        2531,       87830,多,平今,5008.0,1,2022-04-08 21:01:59
31,rb2210,SHFE,0_0_        2839,       90369,空,开,5010.0,1,2022-04-08 21:02:04
32,rb2210,SHFE,0_0_        2856,       90663,空,开,5010.0,2,2022-04-08 21:02:05
