,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_         145,多,限价,开,4914.0,1,0,已撤销,2022-04-13 21:00:09
1,rb2210,SHFE,0_0_         183,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:10
2,rb2210,SHFE,0_0_         212,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:11
3,rb2210,SHFE,0_0_         235,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:12
4,rb2210,SHFE,0_0_         238,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:12
5,rb2210,SHFE,0_0_         270,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:13
6,rb2210,SHFE,0_0_         306,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:14
7,rb2210,SHFE,0_0_         354,空,限价,开,4947.0,4,0,已撤销,2022-04-13 21:00:16
8,rb2210,SHFE,0_0_         386,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:16
9,rb2210,SHFE,0_0_         408,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:17
10,rb2210,SHFE,0_0_         412,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:17
11,rb2210,SHFE,0_0_         422,多,限价,开,4946.0,2,0,已撤销,2022-04-13 21:00:18
12,rb2210,SHFE,0_0_         441,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
13,rb2210,SHFE,0_0_         443,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
14,rb2210,SHFE,0_0_         444,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
15,rb2210,SHFE,0_0_         471,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
16,rb2210,SHFE,0_0_         472,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
17,rb2210,SHFE,0_0_         473,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
18,rb2210,SHFE,0_0_         500,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:20
19,rb2210,SHFE,0_0_         501,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:20
20,rb2210,SHFE,0_0_         502,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:20
21,rb2210,SHFE,0_0_         506,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:20
22,rb2210,SHFE,0_0_         532,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:21
23,rb2210,SHFE,0_0_         533,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:21
