,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_          81,多,限价,开,4980.0,1,0,已撤销,2022-04-08 21:00:10
1,rb2210,SHFE,0_0_          84,多,限价,开,4980.0,1,0,已撤销,2022-04-08 21:00:10
2,rb2210,SHFE,0_0_         107,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:11
3,rb2210,SHFE,0_0_         156,多,限价,开,4980.0,1,0,已撤销,2022-04-08 21:00:12
4,rb2210,SHFE,0_0_         200,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:13
5,rb2210,SHFE,0_0_         224,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:14
6,rb2210,SHFE,0_0_         225,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:14
7,rb2210,SHFE,0_0_         248,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:15
8,rb2210,SHFE,0_0_         250,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:15
9,rb2210,SHFE,0_0_         271,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:16
10,rb2210,SHFE,0_0_         276,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:16
11,rb2210,SHFE,0_0_         289,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:17
12,rb2210,SHFE,0_0_         291,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:17
13,rb2210,SHFE,0_0_         339,多,限价,开,5008.0,2,2,全部成交,2022-04-08 21:00:20
14,rb2210,SHFE,0_0_         356,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:20
15,rb2210,SHFE,0_0_         382,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:21
16,rb2210,SHFE,0_0_         383,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:21
17,rb2210,SHFE,0_0_         386,空,限价,开,5009.0,4,4,全部成交,2022-04-08 21:00:22
18,rb2210,SHFE,0_0_         448,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:24
19,rb2210,SHFE,0_0_         449,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:24
20,rb2210,SHFE,0_0_         466,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:25
21,rb2210,SHFE,0_0_         507,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:27
22,rb2210,SHFE,0_0_         509,多,限价,平今,5007.0,2,2,全部成交,2022-04-08 21:00:28
23,rb2210,SHFE,0_0_         513,空,限价,平昨,5008.0,2,2,全部成交,2022-04-08 21:00:28
24,rb2210,SHFE,0_0_         523,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:28
25,rb2210,SHFE,0_0_         525,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:28
26,rb2210,SHFE,0_0_         536,多,限价,平今,5007.0,2,2,全部成交,2022-04-08 21:00:29
27,rb2210,SHFE,0_0_         537,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:29
28,rb2210,SHFE,0_0_         542,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:29
29,rb2210,SHFE,0_0_         553,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:30
30,rb2210,SHFE,0_0_         554,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:30
31,rb2210,SHFE,0_0_         567,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:31
32,rb2210,SHFE,0_0_         582,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:32
33,rb2210,SHFE,0_0_         585,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:32
34,rb2210,SHFE,0_0_         602,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:33
35,rb2210,SHFE,0_0_         618,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:34
36,rb2210,SHFE,0_0_         621,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:34
37,rb2210,SHFE,0_0_         638,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:35
38,rb2210,SHFE,0_0_         642,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:35
39,rb2210,SHFE,0_0_         684,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:37
40,rb2210,SHFE,0_0_         686,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:37
41,rb2210,SHFE,0_0_         695,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:38
42,rb2210,SHFE,0_0_         697,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:38
43,rb2210,SHFE,0_0_         700,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:38
44,rb2210,SHFE,0_0_         703,空,限价,平昨,5007.0,1,1,全部成交,2022-04-08 21:00:39
45,rb2210,SHFE,0_0_         709,空,限价,开,5007.0,3,3,全部成交,2022-04-08 21:00:39
46,rb2210,SHFE,0_0_         716,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:39
47,rb2210,SHFE,0_0_         719,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:39
48,rb2210,SHFE,0_0_         724,多,限价,开,5006.0,5,0,已撤销,2022-04-08 21:00:40
49,rb2210,SHFE,0_0_         733,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:40
50,rb2210,SHFE,0_0_         749,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:41
51,rb2210,SHFE,0_0_         758,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:42
52,rb2210,SHFE,0_0_         774,多,限价,开,4975.0,1,0,已撤销,2022-04-08 21:00:43
53,rb2210,SHFE,0_0_         799,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:45
54,rb2210,SHFE,0_0_         802,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:45
55,rb2210,SHFE,0_0_         818,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:46
56,rb2210,SHFE,0_0_         826,多,限价,平今,5007.0,3,3,全部成交,2022-04-08 21:00:47
57,rb2210,SHFE,0_0_         835,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:47
58,rb2210,SHFE,0_0_         837,多,限价,开,4976.0,1,0,已撤销,2022-04-08 21:00:47
59,rb2210,SHFE,0_0_         849,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:48
60,rb2210,SHFE,0_0_         871,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:50
61,rb2210,SHFE,0_0_         891,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:51
62,rb2210,SHFE,0_0_         906,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:52
63,rb2210,SHFE,0_0_         910,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:52
64,rb2210,SHFE,0_0_         911,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:52
65,rb2210,SHFE,0_0_         925,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:53
66,rb2210,SHFE,0_0_         926,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:53
67,rb2210,SHFE,0_0_         927,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:53
68,rb2210,SHFE,0_0_         928,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:53
69,rb2210,SHFE,0_0_         930,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:53
70,rb2210,SHFE,0_0_         939,多,限价,开,5010.0,6,6,全部成交,2022-04-08 21:00:54
71,rb2210,SHFE,0_0_        1081,空,限价,平今,5011.0,4,4,全部成交,2022-04-08 21:01:03
72,rb2210,SHFE,0_0_        1085,多,限价,开,5010.0,2,0,已撤销,2022-04-08 21:01:03
