,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         464,       35469,空,平昨,5030.0,1,2022-04-12 21:00:18
1,rb2210,SHFE,0_0_         885,       51160,多,平昨,5028.0,1,2022-04-12 21:00:34
2,rb2210,SHFE,0_0_         885,       51165,多,平昨,5028.0,1,2022-04-12 21:00:34
3,rb2210,SHFE,0_0_         935,       51238,空,平昨,5029.0,2,2022-04-12 21:00:34
4,rb2210,SHFE,0_0_        1009,       54043,空,开,5027.0,6,2022-04-12 21:00:37
5,rb2210,SHFE,0_0_        1409,       64630,多,平昨,5023.0,1,2022-04-12 21:00:51
6,rb2210,SHFE,0_0_        2411,       81717,多,平今,5020.0,4,2022-04-12 21:01:17
7,rb2210,SHFE,0_0_        2451,       83268,多,开,5020.0,4,2022-04-12 21:01:20
8,rb2210,SHFE,0_0_        3575,      103524,空,开,5022.0,2,2022-04-12 21:01:58
9,rb2210,SHFE,0_0_        3575,      103695,空,开,5022.0,2,2022-04-12 21:01:59
10,rb2210,SHFE,0_0_        4009,      108950,多,平今,5017.0,3,2022-04-12 21:02:06
11,rb2210,SHFE,0_0_        4013,      109065,空,开,5018.0,1,2022-04-12 21:02:06
12,rb2210,SHFE,0_0_        4013,      109081,空,开,5018.0,1,2022-04-12 21:02:06
13,rb2210,SHFE,0_0_        4013,      109088,空,开,5018.0,1,2022-04-12 21:02:06
14,rb2210,SHFE,0_0_        4022,      109244,多,平今,5017.0,3,2022-04-12 21:02:07
15,rb2210,SHFE,0_0_        4796,      122175,多,平今,5017.0,2,2022-04-12 21:02:28
16,rb2210,SHFE,0_0_        4965,      125421,多,开,5017.0,2,2022-04-12 21:02:35
17,rb2210,SHFE,0_0_        5188,      125960,空,平今,5018.0,2,2022-04-12 21:02:36
18,rb2210,SHFE,0_0_        5399,      128457,多,开,5017.0,3,2022-04-12 21:02:41
19,rb2210,SHFE,0_0_        5553,      128508,空,开,5018.0,6,2022-04-12 21:02:41
20,rb2210,SHFE,0_0_        5870,      131432,多,平今,5018.0,2,2022-04-12 21:02:47
21,rb2210,SHFE,0_0_        6192,      133325,空,平今,5018.0,1,2022-04-12 21:02:52
22,rb2210,SHFE,0_0_        6192,      133326,空,平今,5018.0,1,2022-04-12 21:02:52
23,rb2210,SHFE,0_0_        6643,      137955,多,平今,5017.0,3,2022-04-12 21:03:03
24,rb2210,SHFE,0_0_        7382,      141678,空,开,5015.0,2,2022-04-12 21:03:09
25,rb2210,SHFE,0_0_        7382,      141689,空,开,5015.0,1,2022-04-12 21:03:09
26,rb2210,SHFE,0_0_        7455,      142058,空,平昨,5014.0,1,2022-04-12 21:03:10
27,rb2210,SHFE,0_0_        8449,      148165,空,平今,5018.0,3,2022-04-12 21:03:23
28,rb2210,SHFE,0_0_        8449,      148193,空,平今,5018.0,1,2022-04-12 21:03:23
29,rb2210,SHFE,0_0_        9222,      152750,多,平今,5017.0,4,2022-04-12 21:03:35
30,rb2210,SHFE,0_0_       10307,      155627,多,开,5019.0,4,2022-04-12 21:03:44
31,rb2210,SHFE,0_0_       10605,      156822,空,开,5018.0,2,2022-04-12 21:03:48
32,rb2210,SHFE,0_0_       13604,      167038,空,平今,5017.0,5,2022-04-12 21:04:17
33,rb2210,SHFE,0_0_       14486,      169766,空,开,5016.0,1,2022-04-12 21:04:28
34,rb2210,SHFE,0_0_       14486,      169784,空,开,5016.0,1,2022-04-12 21:04:28
35,rb2210,SHFE,0_0_       14486,      169793,空,开,5016.0,2,2022-04-12 21:04:28
36,rb2210,SHFE,0_0_       15880,      173415,多,平今,5013.0,3,2022-04-12 21:04:40
37,rb2210,SHFE,0_0_       15882,      173453,空,开,5014.0,2,2022-04-12 21:04:40
38,rb2210,SHFE,0_0_       15882,      173506,空,开,5014.0,1,2022-04-12 21:04:40
39,rb2210,SHFE,0_0_       15915,      174553,多,平今,5013.0,3,2022-04-12 21:04:44
40,rb2210,SHFE,0_0_       16254,      174787,空,开,5014.0,2,2022-04-12 21:04:45
41,rb2210,SHFE,0_0_       16254,      174794,空,开,5014.0,1,2022-04-12 21:04:45
42,rb2210,SHFE,0_0_       17200,      177090,多,平今,5016.0,1,2022-04-12 21:04:53
43,rb2210,SHFE,0_0_       17200,      177128,多,平今,5016.0,1,2022-04-12 21:04:53
44,rb2210,SHFE,0_0_       17200,      177135,多,平今,5016.0,2,2022-04-12 21:04:53
45,rb2210,SHFE,0_0_       17463,      177605,多,平今,5016.0,2,2022-04-12 21:04:55
46,rb2210,SHFE,0_0_       16227,      183643,多,平昨,5013.0,1,2022-04-12 21:05:08
47,rb2210,SHFE,0_0_       20416,      184579,空,开,5014.0,3,2022-04-12 21:05:10
48,rb2210,SHFE,0_0_       20689,      184969,多,平今,5013.0,4,2022-04-12 21:05:10
49,rb2210,SHFE,0_0_       20847,      185087,空,开,5014.0,1,2022-04-12 21:05:11
50,rb2210,SHFE,0_0_       20847,      185090,空,开,5014.0,3,2022-04-12 21:05:11
51,rb2210,SHFE,0_0_       20900,      185267,多,平今,5013.0,2,2022-04-12 21:05:11
52,rb2210,SHFE,0_0_       20900,      185305,多,平今,5013.0,1,2022-04-12 21:05:11
53,rb2210,SHFE,0_0_       20900,      185434,多,平今,5013.0,1,2022-04-12 21:05:11
54,rb2210,SHFE,0_0_       21122,      185794,多,开,5013.0,1,2022-04-12 21:05:12
55,rb2210,SHFE,0_0_       21264,      189566,空,平今,5014.0,1,2022-04-12 21:05:20
56,rb2210,SHFE,0_0_       22678,      189723,多,开,5013.0,1,2022-04-12 21:05:20
57,rb2210,SHFE,0_0_       22822,      189907,空,平今,5014.0,1,2022-04-12 21:05:21
58,rb2210,SHFE,0_0_       22903,      189963,多,开,5013.0,1,2022-04-12 21:05:21
59,rb2210,SHFE,0_0_       22947,      189971,空,平今,5014.0,1,2022-04-12 21:05:21
60,rb2210,SHFE,0_0_       22951,      191463,多,开,5013.0,2,2022-04-12 21:05:26
61,rb2210,SHFE,0_0_       19629,      193773,空,开,5016.0,1,2022-04-12 21:05:32
62,rb2210,SHFE,0_0_       19629,      193891,空,开,5016.0,3,2022-04-12 21:05:32
63,rb2210,SHFE,0_0_       24794,      194006,多,平今,5015.0,2,2022-04-12 21:05:33
64,rb2210,SHFE,0_0_       24816,      195166,多,开,5014.0,4,2022-04-12 21:05:36
65,rb2210,SHFE,0_0_       25692,      196341,空,平今,5015.0,4,2022-04-12 21:05:39
66,rb2210,SHFE,0_0_       30110,      203184,多,开,5017.0,3,2022-04-12 21:05:59
67,rb2210,SHFE,0_0_       39115,      218510,多,平今,5017.0,1,2022-04-12 21:06:49
68,rb2210,SHFE,0_0_       39115,      218518,多,平今,5017.0,1,2022-04-12 21:06:49
