,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         421,       41218,多,开,4946.0,7,2022-04-13 21:00:18
1,rb2210,SHFE,0_0_         490,       44170,多,平昨,4948.0,3,2022-04-13 21:00:21
2,rb2210,SHFE,0_0_         678,       49737,空,平今,4947.0,1,2022-04-13 21:00:27
3,rb2210,SHFE,0_0_         678,       49770,空,平今,4947.0,1,2022-04-13 21:00:27
4,rb2210,SHFE,0_0_         784,       54106,空,平昨,4943.0,1,2022-04-13 21:00:32
5,rb2210,SHFE,0_0_         987,       60301,空,开,4942.0,2,2022-04-13 21:00:40
6,rb2210,SHFE,0_0_        1099,       63474,空,开,4943.0,1,2022-04-13 21:00:44
7,rb2210,SHFE,0_0_        1099,       63480,空,开,4943.0,1,2022-04-13 21:00:44
8,rb2210,SHFE,0_0_        1099,       63497,空,开,4943.0,1,2022-04-13 21:00:44
9,rb2210,SHFE,0_0_        1119,       63972,多,平今,4942.0,1,2022-04-13 21:00:44
10,rb2210,SHFE,0_0_        1119,       63996,多,平今,4942.0,1,2022-04-13 21:00:44
11,rb2210,SHFE,0_0_        1119,       64156,多,平今,4942.0,1,2022-04-13 21:00:45
12,rb2210,SHFE,0_0_        1143,       64179,空,平今,4943.0,1,2022-04-13 21:00:45
13,rb2210,SHFE,0_0_        1144,       64306,多,平昨,4942.0,1,2022-04-13 21:00:45
14,rb2210,SHFE,0_0_        1145,       64737,空,开,4943.0,1,2022-04-13 21:00:45
15,rb2210,SHFE,0_0_        1160,       65378,多,平昨,4942.0,1,2022-04-13 21:00:46
16,rb2210,SHFE,0_0_        1196,       66121,空,开,4943.0,1,2022-04-13 21:00:47
17,rb2210,SHFE,0_0_        1210,       68255,多,平今,4942.0,1,2022-04-13 21:00:50
18,rb2210,SHFE,0_0_        1297,       69447,空,开,4943.0,1,2022-04-13 21:00:52
19,rb2210,SHFE,0_0_        1362,       70770,空,开,4943.0,3,2022-04-13 21:00:54
20,rb2210,SHFE,0_0_        1397,       71335,多,平今,4942.0,4,2022-04-13 21:00:55
21,rb2210,SHFE,0_0_        1424,       71504,空,开,4943.0,4,2022-04-13 21:00:55
22,rb2210,SHFE,0_0_        1425,       71513,多,平今,4942.0,2,2022-04-13 21:00:55
23,rb2210,SHFE,0_0_        1425,       71515,多,平今,4942.0,1,2022-04-13 21:00:55
24,rb2210,SHFE,0_0_        1425,       71521,多,平今,4942.0,1,2022-04-13 21:00:55
25,rb2210,SHFE,0_0_        1433,       71614,空,开,4943.0,1,2022-04-13 21:00:56
26,rb2210,SHFE,0_0_        1433,       71714,空,开,4943.0,1,2022-04-13 21:00:56
27,rb2210,SHFE,0_0_        1433,       71744,空,开,4943.0,1,2022-04-13 21:00:56
28,rb2210,SHFE,0_0_        1433,       71769,空,开,4943.0,1,2022-04-13 21:00:56
29,rb2210,SHFE,0_0_        1445,       71815,多,平今,4942.0,4,2022-04-13 21:00:56
30,rb2210,SHFE,0_0_        1446,       71857,空,开,4943.0,4,2022-04-13 21:00:56
31,rb2210,SHFE,0_0_        1447,       72090,多,平今,4942.0,4,2022-04-13 21:00:56
32,rb2210,SHFE,0_0_        1471,       78519,空,开,4943.0,3,2022-04-13 21:01:05
33,rb2210,SHFE,0_0_        1818,       81775,多,平今,4945.0,1,2022-04-13 21:01:09
34,rb2210,SHFE,0_0_        1818,       81810,多,平今,4945.0,2,2022-04-13 21:01:09
35,rb2210,SHFE,0_0_        1825,       82417,空,开,4946.0,1,2022-04-13 21:01:10
36,rb2210,SHFE,0_0_        1825,       82456,空,开,4946.0,1,2022-04-13 21:01:10
37,rb2210,SHFE,0_0_        2009,       86594,多,平今,4940.0,3,2022-04-13 21:01:16
38,rb2210,SHFE,0_0_        2025,       86879,多,开,4939.0,4,2022-04-13 21:01:17
39,rb2210,SHFE,0_0_        2035,       87375,空,平今,4939.0,3,2022-04-13 21:01:17
40,rb2210,SHFE,0_0_        2036,       87662,多,开,4938.0,3,2022-04-13 21:01:18
41,rb2210,SHFE,0_0_        2055,       88071,空,平今,4939.0,3,2022-04-13 21:01:18
42,rb2210,SHFE,0_0_        2062,       88076,多,开,4938.0,3,2022-04-13 21:01:18
43,rb2210,SHFE,0_0_        2552,      103278,空,平今,4937.0,1,2022-04-13 21:01:43
44,rb2210,SHFE,0_0_        2552,      103293,空,平今,4937.0,2,2022-04-13 21:01:43
45,rb2210,SHFE,0_0_        2063,      107337,空,平今,4939.0,3,2022-04-13 21:01:51
46,rb2210,SHFE,0_0_        3532,      123286,多,平今,4947.0,2,2022-04-13 21:02:22
47,rb2210,SHFE,0_0_        4367,      135249,多,开,4951.000000000001,1,2022-04-13 21:02:43
48,rb2210,SHFE,0_0_        4373,      136326,空,平今,4952.0,1,2022-04-13 21:02:45
49,rb2210,SHFE,0_0_        4441,      136370,多,开,4951.0,1,2022-04-13 21:02:45
