,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_         159,多,限价,开,4997.0,1,0,已撤销,2022-04-12 21:00:09
1,rb2210,SHFE,0_0_         205,多,限价,开,4998.0,1,0,已撤销,2022-04-12 21:00:10
2,rb2210,SHFE,0_0_         230,多,限价,开,4998.0,1,0,已撤销,2022-04-12 21:00:11
3,rb2210,SHFE,0_0_         270,多,限价,开,4997.0,1,0,已撤销,2022-04-12 21:00:12
4,rb2210,SHFE,0_0_         297,多,限价,开,4998.0,1,0,已撤销,2022-04-12 21:00:13
5,rb2210,SHFE,0_0_         332,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:14
6,rb2210,SHFE,0_0_         335,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:14
7,rb2210,SHFE,0_0_         373,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:15
8,rb2210,SHFE,0_0_         374,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:15
9,rb2210,SHFE,0_0_         417,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:16
10,rb2210,SHFE,0_0_         451,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:17
11,rb2210,SHFE,0_0_         452,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:17
12,rb2210,SHFE,0_0_         453,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:17
13,rb2210,SHFE,0_0_         464,空,限价,平昨,5030.0,1,1,全部成交,2022-04-12 21:00:18
14,rb2210,SHFE,0_0_         466,多,限价,平昨,5029.0,1,0,已撤销,2022-04-12 21:00:18
15,rb2210,SHFE,0_0_         479,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:18
16,rb2210,SHFE,0_0_         517,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:19
17,rb2210,SHFE,0_0_         521,多,限价,开,4999.0,1,0,已撤销,2022-04-12 21:00:19
18,rb2210,SHFE,0_0_         552,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:20
19,rb2210,SHFE,0_0_         581,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:21
20,rb2210,SHFE,0_0_         583,多,限价,开,5000.0,1,0,已撤销,2022-04-12 21:00:21
