,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         679,       45696,多,开,4882.0,1,2022-04-11 21:00:20
1,rb2210,SHFE,0_0_        1830,       73659,多,平昨,4892.0,1,2022-04-11 21:00:52
2,rb2210,SHFE,0_0_        1830,       73663,多,平昨,4892.0,1,2022-04-11 21:00:52
3,rb2210,SHFE,0_0_        1830,       73669,多,平昨,4892.0,2,2022-04-11 21:00:52
4,rb2210,SHFE,0_0_        1847,       73740,空,平昨,4893.0,1,2022-04-11 21:00:52
5,rb2210,SHFE,0_0_        1848,       73780,多,开,4892.0,1,2022-04-11 21:00:52
6,rb2210,SHFE,0_0_        1849,       73818,空,平今,4893.0,1,2022-04-11 21:00:52
7,rb2210,SHFE,0_0_        1857,       73836,多,开,4892.0,1,2022-04-11 21:00:52
8,rb2210,SHFE,0_0_        1858,       74134,空,平今,4893.0,1,2022-04-11 21:00:53
9,rb2210,SHFE,0_0_        1874,       74151,空,开,4893.0,4,2022-04-11 21:00:53
10,rb2210,SHFE,0_0_        1875,       74209,多,开,4892.0,5,2022-04-11 21:00:53
11,rb2210,SHFE,0_0_        1876,       74226,空,平今,4893.0,5,2022-04-11 21:00:53
12,rb2210,SHFE,0_0_        1877,       74228,多,开,4892.0,1,2022-04-11 21:00:53
13,rb2210,SHFE,0_0_        1877,       74243,多,开,4892.0,1,2022-04-11 21:00:53
14,rb2210,SHFE,0_0_        1877,       74259,多,开,4892.0,2,2022-04-11 21:00:53
15,rb2210,SHFE,0_0_        1877,       74429,多,开,4892.0,1,2022-04-11 21:00:53
16,rb2210,SHFE,0_0_        2091,       78872,空,平今,4890.0,1,2022-04-11 21:00:59
17,rb2210,SHFE,0_0_        2146,       79538,多,平今,4889.0,4,2022-04-11 21:01:00
18,rb2210,SHFE,0_0_        2177,       79618,空,平今,4890.0,2,2022-04-11 21:01:00
19,rb2210,SHFE,0_0_        2177,       79619,空,平今,4890.0,2,2022-04-11 21:01:00
20,rb2210,SHFE,0_0_        2300,       83853,多,开,4890.0,3,2022-04-11 21:01:05
