,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,sn2205,SHFE,0_0_      654783,多,限价,开,343730.0,1,0,已撤销,2022-03-31 22:21:27
1,sn2205,SHFE,0_0_      654871,多,限价,开,343640.0,1,0,已撤销,2022-03-31 22:21:28
2,sn2205,SHFE,0_0_      655087,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:21:29
3,sn2205,SHFE,0_0_      655366,多,限价,开,343820.0,1,0,已撤销,2022-03-31 22:21:30
4,sn2205,SHFE,0_0_      655517,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:21:31
5,sn2205,SHFE,0_0_      655614,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:21:32
6,sn2205,SHFE,0_0_      655746,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:21:33
7,sn2205,SHFE,0_0_      655812,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:21:34
8,sn2205,SHFE,0_0_      655894,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:21:35
9,sn2205,SHFE,0_0_      656018,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:36
10,sn2205,SHFE,0_0_      656099,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:37
11,sn2205,SHFE,0_0_      656241,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:38
12,sn2205,SHFE,0_0_      656335,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:39
13,sn2205,SHFE,0_0_      656802,多,限价,开,343840.0,1,0,已撤销,2022-03-31 22:21:41
14,sn2205,SHFE,0_0_      656988,多,限价,开,343840.0,1,0,已撤销,2022-03-31 22:21:42
15,sn2205,SHFE,0_0_      657135,多,限价,开,343850.0,1,0,已撤销,2022-03-31 22:21:43
16,sn2205,SHFE,0_0_      657328,多,限价,开,343860.0,1,0,已撤销,2022-03-31 22:21:45
17,sn2205,SHFE,0_0_      657431,多,限价,开,343840.0,1,0,已撤销,2022-03-31 22:21:46
18,sn2205,SHFE,0_0_      657673,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:47
19,sn2205,SHFE,0_0_      657793,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:21:48
20,sn2205,SHFE,0_0_      657888,多,限价,开,343780.0,1,0,已撤销,2022-03-31 22:21:49
21,sn2205,SHFE,0_0_      657986,多,限价,开,343780.0,1,0,已撤销,2022-03-31 22:21:50
22,sn2205,SHFE,0_0_      658115,多,限价,开,343790.0,1,0,已撤销,2022-03-31 22:21:51
23,sn2205,SHFE,0_0_      658366,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:21:53
24,sn2205,SHFE,0_0_      658488,多,限价,开,343750.0,1,0,已撤销,2022-03-31 22:21:54
25,sn2205,SHFE,0_0_      658584,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:55
26,sn2205,SHFE,0_0_      658654,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:56
27,sn2205,SHFE,0_0_      658840,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:57
28,sn2205,SHFE,0_0_      659032,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:58
29,sn2205,SHFE,0_0_      659258,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:21:59
30,sn2205,SHFE,0_0_      659528,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:22:01
31,sn2205,SHFE,0_0_      659631,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:22:02
32,sn2205,SHFE,0_0_      659726,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:22:03
33,sn2205,SHFE,0_0_      660066,多,限价,开,343610.0,1,0,已撤销,2022-03-31 22:22:05
34,sn2205,SHFE,0_0_      660154,多,限价,开,343630.0,1,0,已撤销,2022-03-31 22:22:06
35,sn2205,SHFE,0_0_      660222,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:07
36,sn2205,SHFE,0_0_      660314,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:08
37,sn2205,SHFE,0_0_      660470,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:09
38,sn2205,SHFE,0_0_      660560,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:10
39,sn2205,SHFE,0_0_      660638,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:11
40,sn2205,SHFE,0_0_      660650,多,限价,开,343950.0,1,0,已撤销,2022-03-31 22:22:12
41,sn2205,SHFE,0_0_      660720,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:22:12
42,sn2205,SHFE,0_0_      660779,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:22:13
43,sn2205,SHFE,0_0_      661076,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:22:14
44,sn2205,SHFE,0_0_      661219,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:16
45,sn2205,SHFE,0_0_      661317,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:17
46,sn2205,SHFE,0_0_      661449,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:19
