,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         221,       29263,空,平昨,5028.0,1,2022-04-12 21:00:12
1,rb2210,SHFE,0_0_         245,       29475,多,平昨,5027.0,1,2022-04-12 21:00:12
2,rb2210,SHFE,0_0_         246,       29481,空,平昨,5028.0,1,2022-04-12 21:00:12
3,rb2210,SHFE,0_0_         247,       29771,多,平昨,5027.0,1,2022-04-12 21:00:12
4,rb2210,SHFE,0_0_         263,       30229,空,平昨,5028.0,1,2022-04-12 21:00:12
5,rb2210,SHFE,0_0_         509,       37194,空,平昨,5031.0,2,2022-04-12 21:00:19
6,rb2210,SHFE,0_0_         544,       38230,空,开,5031.0,1,2022-04-12 21:00:20
7,rb2210,SHFE,0_0_         544,       38492,空,开,5031.0,2,2022-04-12 21:00:21
8,rb2210,SHFE,0_0_         628,       41059,空,平昨,5031.0,1,2022-04-12 21:00:23
9,rb2210,SHFE,0_0_         641,       43512,空,开,5031.0,3,2022-04-12 21:00:25
10,rb2210,SHFE,0_0_         698,       44238,多,平今,5028.0,2,2022-04-12 21:00:26
11,rb2210,SHFE,0_0_         698,       48412,多,平今,5028.0,2,2022-04-12 21:00:31
12,rb2210,SHFE,0_0_        1765,       70629,空,平昨,5025.0,1,2022-04-12 21:01:01
13,rb2210,SHFE,0_0_        1955,       74884,多,开,5022.0,1,2022-04-12 21:01:06
14,rb2210,SHFE,0_0_        1955,       74893,多,开,5022.0,1,2022-04-12 21:01:06
15,rb2210,SHFE,0_0_        1955,       75030,多,开,5022.0,2,2022-04-12 21:01:07
16,rb2210,SHFE,0_0_        1283,       75335,多,开,5021.0,3,2022-04-12 21:01:07
17,rb2210,SHFE,0_0_        2137,       77276,多,平昨,5020.0,1,2022-04-12 21:01:10
18,rb2210,SHFE,0_0_        2220,       78451,多,平今,5020.000000000001,1,2022-04-12 21:01:12
19,rb2210,SHFE,0_0_        2256,       79010,空,平今,5020.0,1,2022-04-12 21:01:13
20,rb2210,SHFE,0_0_        2256,       79024,空,平今,5020.0,1,2022-04-12 21:01:13
21,rb2210,SHFE,0_0_        2256,       79027,空,平今,5020.0,2,2022-04-12 21:01:13
22,rb2210,SHFE,0_0_        2024,       92402,空,平今,5022.000000000001,3,2022-04-12 21:01:36
23,rb2210,SHFE,0_0_        3181,       94808,多,开,5023.0,2,2022-04-12 21:01:41
24,rb2210,SHFE,0_0_        3218,       96020,空,平今,5023.0,2,2022-04-12 21:01:43
25,rb2210,SHFE,0_0_        3072,      101066,多,开,5021.0,1,2022-04-12 21:01:53
26,rb2210,SHFE,0_0_        3072,      101108,多,开,5021.0,1,2022-04-12 21:01:53
27,rb2210,SHFE,0_0_        3072,      101132,多,开,5021.0,1,2022-04-12 21:01:53
28,rb2210,SHFE,0_0_        4031,      109257,多,开,5017.0,4,2022-04-12 21:02:07
29,rb2210,SHFE,0_0_        4033,      109636,空,平今,5018.0,7,2022-04-12 21:02:07
30,rb2210,SHFE,0_0_        4056,      109644,多,开,5017.0,7,2022-04-12 21:02:07
31,rb2210,SHFE,0_0_        4057,      110897,空,平今,5018.0,7,2022-04-12 21:02:10
32,rb2210,SHFE,0_0_        4147,      111126,多,开,5017.0,2,2022-04-12 21:02:10
33,rb2210,SHFE,0_0_        4147,      111134,多,开,5017.0,4,2022-04-12 21:02:10
34,rb2210,SHFE,0_0_        4147,      111145,多,开,5017.0,1,2022-04-12 21:02:10
35,rb2210,SHFE,0_0_        4185,      111974,空,平今,5017.0,4,2022-04-12 21:02:11
36,rb2210,SHFE,0_0_        4297,      113682,多,开,5016.0,2,2022-04-12 21:02:14
37,rb2210,SHFE,0_0_        4297,      113695,多,开,5016.0,1,2022-04-12 21:02:14
38,rb2210,SHFE,0_0_        4879,      122909,空,平今,5018.0,2,2022-04-12 21:02:30
39,rb2210,SHFE,0_0_        5103,      124723,空,平今,5018.0,2,2022-04-12 21:02:33
40,rb2210,SHFE,0_0_        5437,      128467,多,开,5017.0,2,2022-04-12 21:02:41
41,rb2210,SHFE,0_0_        5569,      129174,空,平今,5018.0,3,2022-04-12 21:02:42
42,rb2210,SHFE,0_0_        5569,      129181,空,平今,5018.0,1,2022-04-12 21:02:42
43,rb2210,SHFE,0_0_        5615,      133662,多,开,5017.0,8,2022-04-12 21:02:53
44,rb2210,SHFE,0_0_        6269,      134173,空,平今,5018.0,1,2022-04-12 21:02:54
45,rb2210,SHFE,0_0_        6269,      134192,空,平今,5018.0,1,2022-04-12 21:02:54
46,rb2210,SHFE,0_0_        6269,      134215,空,平今,5018.0,1,2022-04-12 21:02:54
47,rb2210,SHFE,0_0_        6269,      134224,空,平今,5018.0,4,2022-04-12 21:02:54
48,rb2210,SHFE,0_0_        6269,      134230,空,平今,5018.0,1,2022-04-12 21:02:54
49,rb2210,SHFE,0_0_        6721,      135895,多,开,5018.0,3,2022-04-12 21:02:59
50,rb2210,SHFE,0_0_        6951,      137074,空,平今,5018.0,1,2022-04-12 21:03:01
51,rb2210,SHFE,0_0_        6951,      137076,空,平今,5018.0,1,2022-04-12 21:03:01
52,rb2210,SHFE,0_0_        7324,      140478,空,平今,5015.0,1,2022-04-12 21:03:07
53,rb2210,SHFE,0_0_        7440,      141694,多,开,5014.0,4,2022-04-12 21:03:09
54,rb2210,SHFE,0_0_        7460,      142103,空,开,5014.0,1,2022-04-12 21:03:10
55,rb2210,SHFE,0_0_       10720,      157289,多,开,5018.0,2,2022-04-12 21:03:49
56,rb2210,SHFE,0_0_       10720,      157301,多,开,5018.0,2,2022-04-12 21:03:49
57,rb2210,SHFE,0_0_       11085,      159151,空,平今,5019.0,4,2022-04-12 21:03:55
58,rb2210,SHFE,0_0_        8224,      162172,多,平今,5016.0,1,2022-04-12 21:04:03
59,rb2210,SHFE,0_0_       13371,      166639,多,开,5016.0,4,2022-04-12 21:04:16
60,rb2210,SHFE,0_0_       13605,      167039,空,平今,5017.0,1,2022-04-12 21:04:17
61,rb2210,SHFE,0_0_       15209,      173323,空,平今,5015.0,2,2022-04-12 21:04:40
62,rb2210,SHFE,0_0_       16080,      174559,空,开,5014.000000000001,1,2022-04-12 21:04:44
63,rb2210,SHFE,0_0_       17280,      177558,多,平今,5016.0,2,2022-04-12 21:04:54
64,rb2210,SHFE,0_0_       21013,      185625,空,平今,5014.0,1,2022-04-12 21:05:12
65,rb2210,SHFE,0_0_       22986,      190134,空,开,5014.0,1,2022-04-12 21:05:22
66,rb2210,SHFE,0_0_       24312,      192840,多,开,5015.0,4,2022-04-12 21:05:30
67,rb2210,SHFE,0_0_       24360,      201643,空,平今,5016.0,1,2022-04-12 21:05:54
68,rb2210,SHFE,0_0_       24360,      201645,空,平今,5016.0,1,2022-04-12 21:05:54
69,rb2210,SHFE,0_0_       24360,      201666,空,平今,5016.0,1,2022-04-12 21:05:54
