,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_          57,多,限价,开,5036.0,1,0,已撤销,2022-04-07 21:00:09
1,rb2210,SHFE,0_0_          60,多,限价,开,5036.0,1,0,已撤销,2022-04-07 21:00:09
2,rb2210,SHFE,0_0_          78,多,限价,开,5037.0,1,0,已撤销,2022-04-07 21:00:10
3,rb2210,SHFE,0_0_         104,多,限价,开,5038.0,1,0,已撤销,2022-04-07 21:00:11
4,rb2210,SHFE,0_0_         145,多,限价,开,5068.0,4,4,全部成交,2022-04-07 21:00:13
5,rb2210,SHFE,0_0_         146,空,限价,平今,5069.0,4,4,全部成交,2022-04-07 21:00:13
6,rb2210,SHFE,0_0_         148,多,限价,开,5038.0,1,0,已撤销,2022-04-07 21:00:13
7,rb2210,SHFE,0_0_         154,多,限价,开,5068.0,4,4,全部成交,2022-04-07 21:00:13
8,rb2210,SHFE,0_0_         164,空,限价,平今,5069.0,4,4,全部成交,2022-04-07 21:00:14
9,rb2210,SHFE,0_0_         180,多,限价,开,5038.0,1,0,已撤销,2022-04-07 21:00:14
10,rb2210,SHFE,0_0_         182,多,限价,开,5068.0,7,0,已撤销,2022-04-07 21:00:14
11,rb2210,SHFE,0_0_         229,多,限价,开,5037.0,1,0,已撤销,2022-04-07 21:00:16
12,rb2210,SHFE,0_0_         254,多,限价,开,5039.0,1,0,已撤销,2022-04-07 21:00:17
13,rb2210,SHFE,0_0_         269,多,限价,开,5038.0,1,0,已撤销,2022-04-07 21:00:18
14,rb2210,SHFE,0_0_         275,多,限价,开,5038.0,1,0,已撤销,2022-04-07 21:00:18
15,rb2210,SHFE,0_0_         286,多,限价,开,5070.0,5,5,全部成交,2022-04-07 21:00:19
16,rb2210,SHFE,0_0_         288,多,限价,开,5039.0,1,0,已撤销,2022-04-07 21:00:19
17,rb2210,SHFE,0_0_         291,多,限价,开,5039.0,1,0,已撤销,2022-04-07 21:00:19
18,rb2210,SHFE,0_0_         306,多,限价,开,5040.0,1,0,已撤销,2022-04-07 21:00:20
19,rb2210,SHFE,0_0_         322,多,限价,开,5041.0,1,0,已撤销,2022-04-07 21:00:21
20,rb2210,SHFE,0_0_         323,多,限价,开,5041.0,1,0,已撤销,2022-04-07 21:00:21
21,rb2210,SHFE,0_0_         404,多,限价,开,5041.0,1,0,已撤销,2022-04-07 21:00:24
22,rb2210,SHFE,0_0_         435,多,限价,开,5040.0,1,0,已撤销,2022-04-07 21:00:25
23,rb2210,SHFE,0_0_         437,多,限价,开,5040.0,1,0,已撤销,2022-04-07 21:00:25
