,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_         146,多,限价,开,4914.0,1,0,已撤销,2022-04-13 21:00:09
1,rb2210,SHFE,0_0_         187,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:10
2,rb2210,SHFE,0_0_         214,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:11
3,rb2210,SHFE,0_0_         221,多,限价,开,4947.0,3,3,全部成交,2022-04-13 21:00:12
4,rb2210,SHFE,0_0_         241,空,限价,平今,4949.0,3,0,已撤销,2022-04-13 21:00:12
5,rb2210,SHFE,0_0_         275,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:13
6,rb2210,SHFE,0_0_         309,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:14
7,rb2210,SHFE,0_0_         377,空,限价,开,4946.0,8,8,全部成交,2022-04-13 21:00:16
8,rb2210,SHFE,0_0_         384,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:16
9,rb2210,SHFE,0_0_         405,多,限价,平今,4945.0,2,0,已撤销,2022-04-13 21:00:17
10,rb2210,SHFE,0_0_         410,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:17
11,rb2210,SHFE,0_0_         442,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
12,rb2210,SHFE,0_0_         445,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
13,rb2210,SHFE,0_0_         446,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
14,rb2210,SHFE,0_0_         447,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:18
15,rb2210,SHFE,0_0_         469,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
16,rb2210,SHFE,0_0_         470,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
17,rb2210,SHFE,0_0_         474,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
18,rb2210,SHFE,0_0_         475,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:19
19,rb2210,SHFE,0_0_         503,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:20
20,rb2210,SHFE,0_0_         504,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:20
