,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_          87,       23775,空,开,5010.0,8,2022-04-08 21:00:11
1,rb2210,SHFE,0_0_          92,       24412,多,平今,5009.0,4,2022-04-08 21:00:11
2,rb2210,SHFE,0_0_         114,       24456,空,开,5010.0,4,2022-04-08 21:00:11
3,rb2210,SHFE,0_0_         115,       24820,多,平今,5009.0,2,2022-04-08 21:00:12
4,rb2210,SHFE,0_0_         115,       24821,多,平今,5009.0,2,2022-04-08 21:00:12
5,rb2210,SHFE,0_0_         148,       25085,空,开,5010.0,4,2022-04-08 21:00:12
6,rb2210,SHFE,0_0_         149,       25281,多,平今,5009.0,4,2022-04-08 21:00:12
7,rb2210,SHFE,0_0_         157,       33504,空,开,5010.0,4,2022-04-08 21:00:21
8,rb2210,SHFE,0_0_         364,       33545,多,平今,5009.0,3,2022-04-08 21:00:21
9,rb2210,SHFE,0_0_         364,       33548,多,平今,5009.0,1,2022-04-08 21:00:21
10,rb2210,SHFE,0_0_         721,       48005,空,开,5007.0,2,2022-04-08 21:00:40
11,rb2210,SHFE,0_0_         938,       57931,多,平今,5010.0,6,2022-04-08 21:00:59
12,rb2210,SHFE,0_0_        1088,       61233,空,开,5011.0,4,2022-04-08 21:01:03
13,rb2210,SHFE,0_0_        1124,       62492,空,开,5010.0,4,2022-04-08 21:01:05
14,rb2210,SHFE,0_0_        1130,       63102,多,平今,5009.0,4,2022-04-08 21:01:06
15,rb2210,SHFE,0_0_        1184,       64500,空,平昨,5009.0,1,2022-04-08 21:01:08
16,rb2210,SHFE,0_0_        1194,       66412,多,平今,5008.0,1,2022-04-08 21:01:12
17,rb2210,SHFE,0_0_        1259,       66500,空,开,5009.0,1,2022-04-08 21:01:12
18,rb2210,SHFE,0_0_         827,       66930,多,开,5007.0,7,2022-04-08 21:01:13
19,rb2210,SHFE,0_0_        1285,       68035,空,开,5009.0,1,2022-04-08 21:01:16
20,rb2210,SHFE,0_0_        1285,       68068,空,开,5009.0,2,2022-04-08 21:01:16
21,rb2210,SHFE,0_0_        1303,       68197,空,平今,5009.0,4,2022-04-08 21:01:16
22,rb2210,SHFE,0_0_        1378,       68266,多,平今,5008.0,4,2022-04-08 21:01:16
23,rb2210,SHFE,0_0_        1381,       68310,空,开,5009.0,3,2022-04-08 21:01:16
24,rb2210,SHFE,0_0_        1381,       68362,空,开,5009.0,1,2022-04-08 21:01:16
25,rb2210,SHFE,0_0_        1384,       68441,多,平今,5008.0,4,2022-04-08 21:01:17
26,rb2210,SHFE,0_0_        1409,       68857,多,平今,5008.0,1,2022-04-08 21:01:18
27,rb2210,SHFE,0_0_        1549,       70795,空,开,5008.0,3,2022-04-08 21:01:22
28,rb2210,SHFE,0_0_        1549,       70827,空,开,5008.0,1,2022-04-08 21:01:22
29,rb2210,SHFE,0_0_        2099,       79610,空,平今,5008.0,3,2022-04-08 21:01:40
30,rb2210,SHFE,0_0_        3243,       95018,多,开,5008.0,2,2022-04-08 21:02:13
31,rb2210,SHFE,0_0_        3243,       95054,多,开,5008.0,4,2022-04-08 21:02:13
32,rb2210,SHFE,0_0_        3243,       95058,多,开,5008.0,1,2022-04-08 21:02:13
33,rb2210,SHFE,0_0_        3758,      101648,空,平今,5004.0,3,2022-04-08 21:02:26
34,rb2210,SHFE,0_0_        3809,      102515,多,平今,5003.000000000001,1,2022-04-08 21:02:28
35,rb2210,SHFE,0_0_        3878,      103146,多,平今,5003.0,3,2022-04-08 21:02:29
