,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         221,       34086,多,开,4947.0,1,2022-04-13 21:00:12
1,rb2210,SHFE,0_0_         221,       34097,多,开,4947.0,1,2022-04-13 21:00:12
2,rb2210,SHFE,0_0_         221,       34102,多,开,4947.0,1,2022-04-13 21:00:12
3,rb2210,SHFE,0_0_         377,       39254,空,开,4946.0,8,2022-04-13 21:00:16
4,rb2210,SHFE,0_0_         705,       50827,空,平昨,4946.0,1,2022-04-13 21:00:28
5,rb2210,SHFE,0_0_        1308,       68704,多,平今,4942.0,1,2022-04-13 21:00:51
6,rb2210,SHFE,0_0_        1308,       68795,多,平今,4942.0,1,2022-04-13 21:00:51
7,rb2210,SHFE,0_0_        1308,       68798,多,平今,4942.0,1,2022-04-13 21:00:51
8,rb2210,SHFE,0_0_        1308,       68799,多,平今,4942.0,1,2022-04-13 21:00:51
9,rb2210,SHFE,0_0_        1308,       68806,多,平今,4942.0,1,2022-04-13 21:00:51
10,rb2210,SHFE,0_0_        1308,       68838,多,平今,4942.0,1,2022-04-13 21:00:51
11,rb2210,SHFE,0_0_        1635,       77192,多,开,4941.0,3,2022-04-13 21:01:03
12,rb2210,SHFE,0_0_        1644,       77459,空,平今,4942.0,2,2022-04-13 21:01:03
13,rb2210,SHFE,0_0_        1644,       77461,空,平今,4942.0,1,2022-04-13 21:01:03
14,rb2210,SHFE,0_0_        1646,       77477,多,开,4941.0,1,2022-04-13 21:01:03
15,rb2210,SHFE,0_0_        1646,       77486,多,开,4941.0,1,2022-04-13 21:01:03
16,rb2210,SHFE,0_0_        1646,       77494,多,开,4941.0,1,2022-04-13 21:01:03
17,rb2210,SHFE,0_0_        1647,       77577,空,平今,4942.0,2,2022-04-13 21:01:04
18,rb2210,SHFE,0_0_        1647,       77638,空,平今,4942.0,1,2022-04-13 21:01:04
19,rb2210,SHFE,0_0_         732,       79674,空,平今,4945.0,1,2022-04-13 21:01:06
20,rb2210,SHFE,0_0_        1998,       86297,空,开,4939.0,6,2022-04-13 21:01:16
21,rb2210,SHFE,0_0_        2033,       87254,多,平今,4938.0,3,2022-04-13 21:01:17
22,rb2210,SHFE,0_0_        2138,       90829,多,平今,4934.0,1,2022-04-13 21:01:22
23,rb2210,SHFE,0_0_        2359,       97225,多,平今,4933.0,4,2022-04-13 21:01:31
24,rb2210,SHFE,0_0_        2400,       98414,多,开,4934.0,1,2022-04-13 21:01:33
25,rb2210,SHFE,0_0_        2557,      103305,空,开,4937.0,8,2022-04-13 21:01:43
26,rb2210,SHFE,0_0_        2675,      104128,多,平今,4937.0,5,2022-04-13 21:01:44
27,rb2210,SHFE,0_0_        2675,      104132,多,平今,4937.0,1,2022-04-13 21:01:44
28,rb2210,SHFE,0_0_        2675,      104139,多,平今,4937.0,1,2022-04-13 21:01:44
29,rb2210,SHFE,0_0_        2675,      104150,多,平今,4937.0,1,2022-04-13 21:01:44
30,rb2210,SHFE,0_0_        3960,      129773,多,开,4950.0,1,2022-04-13 21:02:33
31,rb2210,SHFE,0_0_        3960,      129777,多,开,4950.0,1,2022-04-13 21:02:33
32,rb2210,SHFE,0_0_        3960,      129779,多,开,4950.0,2,2022-04-13 21:02:33
33,rb2210,SHFE,0_0_        3982,      131162,空,平今,4951.0,4,2022-04-13 21:02:36
34,rb2210,SHFE,0_0_        4072,      131190,多,开,4950.0,1,2022-04-13 21:02:36
35,rb2210,SHFE,0_0_        4072,      131201,多,开,4950.0,2,2022-04-13 21:02:36
36,rb2210,SHFE,0_0_        4072,      131221,多,开,4950.0,1,2022-04-13 21:02:36
37,rb2210,SHFE,0_0_        4072,      131239,多,开,4950.0,1,2022-04-13 21:02:36
38,rb2210,SHFE,0_0_        4073,      131243,空,平今,4951.0,3,2022-04-13 21:02:36
39,rb2210,SHFE,0_0_        4073,      133229,空,平今,4951.0,2,2022-04-13 21:02:39
40,rb2210,SHFE,0_0_        4197,      133242,多,开,4950.0,2,2022-04-13 21:02:39
41,rb2210,SHFE,0_0_        4209,      134447,空,平今,4951.0,1,2022-04-13 21:02:41
42,rb2210,SHFE,0_0_        4209,      134569,空,平今,4951.0,1,2022-04-13 21:02:42
43,rb2210,SHFE,0_0_        4874,      140928,多,开,4954.0,2,2022-04-13 21:02:54
44,rb2210,SHFE,0_0_        5038,      142539,空,开,4954.0,1,2022-04-13 21:02:57
45,rb2210,SHFE,0_0_        5038,      142540,空,开,4954.0,1,2022-04-13 21:02:57
46,rb2210,SHFE,0_0_        5038,      142541,空,开,4954.0,5,2022-04-13 21:02:57
47,rb2210,SHFE,0_0_        4507,      146591,多,开,4951.0,2,2022-04-13 21:03:06
48,rb2210,SHFE,0_0_        5513,      146797,空,平今,4952.0,2,2022-04-13 21:03:07
49,rb2210,SHFE,0_0_        5541,      146934,多,平今,4951.0,2,2022-04-13 21:03:07
50,rb2210,SHFE,0_0_        5573,      147384,空,平今,4952.0,1,2022-04-13 21:03:08
51,rb2210,SHFE,0_0_        5573,      147385,空,平今,4952.0,1,2022-04-13 21:03:08
52,rb2210,SHFE,0_0_        6137,      151197,多,平今,4954.0,4,2022-04-13 21:03:18
53,rb2210,SHFE,0_0_        6230,      151963,多,开,4954.0,1,2022-04-13 21:03:20
54,rb2210,SHFE,0_0_        6230,      151968,多,开,4954.0,1,2022-04-13 21:03:20
55,rb2210,SHFE,0_0_        6230,      151973,多,开,4954.0,1,2022-04-13 21:03:20
56,rb2210,SHFE,0_0_        6230,      151975,多,开,4954.0,1,2022-04-13 21:03:20
57,rb2210,SHFE,0_0_        6350,      153501,空,平今,4956.0,1,2022-04-13 21:03:23
58,rb2210,SHFE,0_0_        6350,      153513,空,平今,4956.0,1,2022-04-13 21:03:23
59,rb2210,SHFE,0_0_        6353,      154663,多,开,4955.0,1,2022-04-13 21:03:25
60,rb2210,SHFE,0_0_        6353,      154733,多,开,4955.0,1,2022-04-13 21:03:25
61,rb2210,SHFE,0_0_        6524,      155528,空,平今,4956.0,2,2022-04-13 21:03:27
62,rb2210,SHFE,0_0_        6544,      155585,多,开,4955.0,2,2022-04-13 21:03:27
63,rb2210,SHFE,0_0_        6916,      160295,空,平今,4956.0,1,2022-04-13 21:03:41
64,rb2210,SHFE,0_0_        6916,      160297,空,平今,4956.0,3,2022-04-13 21:03:41
65,rb2210,SHFE,0_0_        7245,      161994,多,平今,4955.0,1,2022-04-13 21:03:44
66,rb2210,SHFE,0_0_        7785,      166713,空,开,4954.0,3,2022-04-13 21:03:56
67,rb2210,SHFE,0_0_        8003,      167050,空,平今,4954.0,1,2022-04-13 21:03:58
68,rb2210,SHFE,0_0_        8466,      169241,空,开,4955.0,2,2022-04-13 21:04:04
69,rb2210,SHFE,0_0_        7329,      169284,空,平今,4956.0,1,2022-04-13 21:04:04
70,rb2210,SHFE,0_0_        8468,      169309,多,平今,4955.0,1,2022-04-13 21:04:04
71,rb2210,SHFE,0_0_        8500,      170231,多,平今,4955.0,1,2022-04-13 21:04:07
72,rb2210,SHFE,0_0_        8500,      170238,多,平今,4955.0,1,2022-04-13 21:04:07
73,rb2210,SHFE,0_0_        8664,      170333,空,开,4956.0,4,2022-04-13 21:04:07
74,rb2210,SHFE,0_0_        9844,      176371,空,平今,4957.0,1,2022-04-13 21:04:27
75,rb2210,SHFE,0_0_        8745,      178637,多,平今,4955.0,2,2022-04-13 21:04:34
76,rb2210,SHFE,0_0_       14591,      193491,多,平今,4952.0,4,2022-04-13 21:05:10
77,rb2210,SHFE,0_0_        4321,      195056,多,开,4950.0,1,2022-04-13 21:05:13
78,rb2210,SHFE,0_0_       15066,      195329,空,平今,4951.0,1,2022-04-13 21:05:13
79,rb2210,SHFE,0_0_       18816,      212381,多,开,4956.0,2,2022-04-13 21:05:53
80,rb2210,SHFE,0_0_       19068,      213221,空,平今,4957.0,2,2022-04-13 21:05:57
81,rb2210,SHFE,0_0_       19307,      213978,多,开,4956.000000000001,4,2022-04-13 21:05:59
82,rb2210,SHFE,0_0_       19563,      214005,空,平今,4957.0,4,2022-04-13 21:05:59
83,rb2210,SHFE,0_0_       19626,      214721,多,开,4956.0,4,2022-04-13 21:06:00
84,rb2210,SHFE,0_0_       19852,      214855,空,平今,4957.0,1,2022-04-13 21:06:01
85,rb2210,SHFE,0_0_       19852,      214864,空,平今,4957.0,1,2022-04-13 21:06:01
86,rb2210,SHFE,0_0_       27440,      234575,多,开,4953.0,3,2022-04-13 21:07:00
87,rb2210,SHFE,0_0_       30991,      241650,空,平今,4953.0,3,2022-04-13 21:07:17
88,rb2210,SHFE,0_0_       31206,      243629,空,开,4953.0,3,2022-04-13 21:07:21
89,rb2210,SHFE,0_0_       32139,      245336,多,平今,4953.0,1,2022-04-13 21:07:26
90,rb2210,SHFE,0_0_       20030,      247698,空,平今,4957.0,1,2022-04-13 21:07:34
91,rb2210,SHFE,0_0_       34636,      250422,空,平今,4959.0,1,2022-04-13 21:07:39
92,rb2210,SHFE,0_0_       34898,      250922,空,开,4959.0,1,2022-04-13 21:07:41
93,rb2210,SHFE,0_0_       36124,      254380,多,平今,4962.0,3,2022-04-13 21:07:48
94,rb2210,SHFE,0_0_       37779,      257961,空,开,4964.0,3,2022-04-13 21:07:59
95,rb2210,SHFE,0_0_       37833,      258967,多,平今,4963.0,3,2022-04-13 21:08:01
96,rb2210,SHFE,0_0_       39070,      266025,空,开,4963.0,4,2022-04-13 21:08:17
97,rb2210,SHFE,0_0_       40532,      266101,多,平今,4962.0,4,2022-04-13 21:08:17
98,rb2210,SHFE,0_0_       45128,      273876,多,开,4962.0,4,2022-04-13 21:08:47
99,rb2210,SHFE,0_0_       45356,      278319,空,平今,4963.0,4,2022-04-13 21:09:01
100,rb2210,SHFE,0_0_       38155,      278675,空,开,4964.0,4,2022-04-13 21:09:02
101,rb2210,SHFE,0_0_       47772,      279105,多,平今,4963.0,2,2022-04-13 21:09:03
102,rb2210,SHFE,0_0_       52502,      290127,空,开,4970.0,2,2022-04-13 21:09:27
103,rb2210,SHFE,0_0_       52506,      290310,多,平今,4969.0,2,2022-04-13 21:09:27
104,rb2210,SHFE,0_0_       52587,      290508,空,开,4970.0,2,2022-04-13 21:09:28
105,rb2210,SHFE,0_0_       52664,      290540,多,平今,4969.0,2,2022-04-13 21:09:28
106,rb2210,SHFE,0_0_       52669,      291116,空,开,4970.0,2,2022-04-13 21:09:31
107,rb2210,SHFE,0_0_       53617,      292197,空,开,4969.0,2,2022-04-13 21:09:34
108,rb2210,SHFE,0_0_       53665,      292270,多,平今,4968.0,2,2022-04-13 21:09:34
109,rb2210,SHFE,0_0_       53680,      294201,空,开,4969.0,2,2022-04-13 21:09:42
110,rb2210,SHFE,0_0_       54799,      294254,多,平今,4968.0,2,2022-04-13 21:09:42
111,rb2210,SHFE,0_0_       54804,      294273,空,开,4969.0,1,2022-04-13 21:09:42
112,rb2210,SHFE,0_0_       54804,      294504,空,开,4969.0,1,2022-04-13 21:09:42
113,rb2210,SHFE,0_0_       55276,      296387,空,开,4969.0,1,2022-04-13 21:09:49
114,rb2210,SHFE,0_0_       55276,      296396,空,开,4969.0,1,2022-04-13 21:09:49
115,rb2210,SHFE,0_0_       55930,      297058,多,平今,4968.0,2,2022-04-13 21:09:52
116,rb2210,SHFE,0_0_       56187,      297095,空,开,4969.0,2,2022-04-13 21:09:52
117,rb2210,SHFE,0_0_       56222,      298100,多,平今,4968.0,2,2022-04-13 21:09:56
118,rb2210,SHFE,0_0_       56551,      298162,空,开,4969.0,2,2022-04-13 21:09:56
119,rb2210,SHFE,0_0_       57283,      299506,多,平今,4971.000000000001,1,2022-04-13 21:10:01
120,rb2210,SHFE,0_0_       57919,      301229,空,开,4970.0,1,2022-04-13 21:10:05
121,rb2210,SHFE,0_0_       56554,      303934,多,平今,4968.0,2,2022-04-13 21:10:13
122,rb2210,SHFE,0_0_       59298,      304545,空,开,4969.0,2,2022-04-13 21:10:14
123,rb2210,SHFE,0_0_       59635,      304565,多,平今,4968.0,1,2022-04-13 21:10:14
124,rb2210,SHFE,0_0_       59635,      304575,多,平今,4968.0,1,2022-04-13 21:10:14
125,rb2210,SHFE,0_0_       59635,      304610,多,平今,4968.0,2,2022-04-13 21:10:15
126,rb2210,SHFE,0_0_       59786,      305067,空,开,4969.0,4,2022-04-13 21:10:16
127,rb2210,SHFE,0_0_       60020,      305875,多,平今,4969.0,2,2022-04-13 21:10:18
128,rb2210,SHFE,0_0_       60695,      306640,多,平今,4968.0,1,2022-04-13 21:10:22
129,rb2210,SHFE,0_0_       60695,      306641,多,平今,4968.0,1,2022-04-13 21:10:22
130,rb2210,SHFE,0_0_       60695,      306642,多,平今,4968.0,1,2022-04-13 21:10:22
131,rb2210,SHFE,0_0_       60695,      306643,多,平今,4968.0,3,2022-04-13 21:10:22
132,rb2210,SHFE,0_0_       60716,      306826,空,开,4968.0,4,2022-04-13 21:10:22
133,rb2210,SHFE,0_0_       60826,      306974,多,平今,4968.0,2,2022-04-13 21:10:23
134,rb2210,SHFE,0_0_       48783,      315573,多,开,4964.0,1,2022-04-13 21:10:50
135,rb2210,SHFE,0_0_       48783,      315619,多,开,4964.0,1,2022-04-13 21:10:51
136,rb2210,SHFE,0_0_       48783,      315623,多,开,4964.0,1,2022-04-13 21:10:51
137,rb2210,SHFE,0_0_       48783,      315624,多,开,4964.0,1,2022-04-13 21:10:51
138,rb2210,SHFE,0_0_       65909,      315877,空,平今,4965.0,2,2022-04-13 21:10:52
139,rb2210,SHFE,0_0_       65909,      315941,空,平今,4965.0,1,2022-04-13 21:10:52
140,rb2210,SHFE,0_0_       66608,      316750,空,开,4965.0,2,2022-04-13 21:10:56
141,rb2210,SHFE,0_0_       69177,      320855,多,平今,4966.0,4,2022-04-13 21:11:07
142,rb2210,SHFE,0_0_       69733,      321304,多,开,4966.0,6,2022-04-13 21:11:09
143,rb2210,SHFE,0_0_       74715,      327873,空,开,4964.0,2,2022-04-13 21:11:38
