,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         145,       29851,多,开,5068.0,1,2022-04-07 21:00:13
1,rb2210,SHFE,0_0_         145,       29952,多,开,5068.0,3,2022-04-07 21:00:13
2,rb2210,SHFE,0_0_         146,       30037,空,平今,5069.0,1,2022-04-07 21:00:13
3,rb2210,SHFE,0_0_         146,       30067,空,平今,5069.0,1,2022-04-07 21:00:13
4,rb2210,SHFE,0_0_         146,       30069,空,平今,5069.0,1,2022-04-07 21:00:13
5,rb2210,SHFE,0_0_         146,       30075,空,平今,5069.0,1,2022-04-07 21:00:13
6,rb2210,SHFE,0_0_         154,       30932,多,开,5068.0,4,2022-04-07 21:00:14
7,rb2210,SHFE,0_0_         164,       31006,空,平今,5069.0,1,2022-04-07 21:00:14
8,rb2210,SHFE,0_0_         164,       31456,空,平今,5069.0,3,2022-04-07 21:00:14
9,rb2210,SHFE,0_0_         286,       36497,多,开,5070.0,5,2022-04-07 21:00:19
10,rb2210,SHFE,0_0_         901,       57190,空,开,5074.0,8,2022-04-07 21:00:46
11,rb2210,SHFE,0_0_        1184,       64387,多,平今,5070.0,5,2022-04-07 21:00:59
12,rb2210,SHFE,0_0_        1733,       83554,多,平今,5073.0,1,2022-04-07 21:01:27
13,rb2210,SHFE,0_0_        1768,       83557,空,平今,5074.0,1,2022-04-07 21:01:27
14,rb2210,SHFE,0_0_        2345,       99050,多,平今,5076.0,1,2022-04-07 21:01:58
15,rb2210,SHFE,0_0_        2414,       99385,空,平今,5077.000000000001,3,2022-04-07 21:01:59
16,rb2210,SHFE,0_0_        2414,       99390,空,平今,5077.000000000001,1,2022-04-07 21:01:59
17,rb2210,SHFE,0_0_        2437,      100106,空,开,5077.0,1,2022-04-07 21:02:00
18,rb2210,SHFE,0_0_        2458,      100538,多,平今,5077.0,2,2022-04-07 21:02:01
19,rb2210,SHFE,0_0_        2496,      101570,多,开,5078.0,2,2022-04-07 21:02:02
20,rb2210,SHFE,0_0_        2496,      101571,多,开,5078.0,1,2022-04-07 21:02:02
21,rb2210,SHFE,0_0_        5500,      138115,空,开,5081.0,1,2022-04-07 21:03:29
22,rb2210,SHFE,0_0_        5500,      138116,空,开,5081.0,1,2022-04-07 21:03:29
23,rb2210,SHFE,0_0_        5500,      138136,空,开,5081.0,1,2022-04-07 21:03:29
24,rb2210,SHFE,0_0_        5500,      138139,空,开,5081.0,1,2022-04-07 21:03:29
25,rb2210,SHFE,0_0_        5765,      140781,空,开,5079.0,4,2022-04-07 21:03:37
26,rb2210,SHFE,0_0_        4548,      160964,多,开,5075.0,2,2022-04-07 21:04:36
27,rb2210,SHFE,0_0_        8440,      161305,空,平今,5076.0,2,2022-04-07 21:04:37
28,rb2210,SHFE,0_0_       13893,      188853,多,平今,5078.0,2,2022-04-07 21:05:44
29,rb2210,SHFE,0_0_       14400,      190611,多,平今,5078.0,1,2022-04-07 21:05:50
30,rb2210,SHFE,0_0_       17042,      199893,多,平今,5075.0,1,2022-04-07 21:06:19
31,rb2210,SHFE,0_0_       17065,      199922,空,平今,5076.0,1,2022-04-07 21:06:19
32,rb2210,SHFE,0_0_       17079,      199960,多,平今,5075.0,1,2022-04-07 21:06:19
33,rb2210,SHFE,0_0_       17085,      199990,空,开,5076.0,1,2022-04-07 21:06:20
34,rb2210,SHFE,0_0_       17094,      200098,多,平今,5075.0,1,2022-04-07 21:06:20
35,rb2210,SHFE,0_0_       17215,      200136,空,开,5076.000000000001,1,2022-04-07 21:06:20
36,rb2210,SHFE,0_0_       18427,      202777,多,平今,5077.0,1,2022-04-07 21:06:33
37,rb2210,SHFE,0_0_       18427,      202778,多,平今,5077.0,2,2022-04-07 21:06:33
38,rb2210,SHFE,0_0_       19100,      205751,多,开,5077.0,1,2022-04-07 21:06:44
39,rb2210,SHFE,0_0_       19100,      205752,多,开,5077.0,1,2022-04-07 21:06:44
40,rb2210,SHFE,0_0_       19100,      205769,多,开,5077.0,1,2022-04-07 21:06:44
41,rb2210,SHFE,0_0_       19100,      205780,多,开,5077.0,1,2022-04-07 21:06:44
42,rb2210,SHFE,0_0_       19100,      205785,多,开,5077.0,1,2022-04-07 21:06:44
43,rb2210,SHFE,0_0_       19100,      206000,多,开,5077.0,1,2022-04-07 21:06:45
44,rb2210,SHFE,0_0_       17237,      206230,多,平今,5075.0,1,2022-04-07 21:06:46
45,rb2210,SHFE,0_0_       19725,      207218,空,平今,5076.0,1,2022-04-07 21:06:49
46,rb2210,SHFE,0_0_       19601,      207336,空,平今,5077.0,4,2022-04-07 21:06:50
47,rb2210,SHFE,0_0_       14557,      209268,空,平今,5079.0,1,2022-04-07 21:06:59
48,rb2210,SHFE,0_0_       14557,      209354,空,平今,5079.0,1,2022-04-07 21:06:59
49,rb2210,SHFE,0_0_       20471,      209670,多,开,5078.0,1,2022-04-07 21:07:00
50,rb2210,SHFE,0_0_       22049,      217201,空,开,5080.0,3,2022-04-07 21:07:22
51,rb2210,SHFE,0_0_       25736,      228451,空,平今,5076.0,1,2022-04-07 21:08:06
52,rb2210,SHFE,0_0_       25971,      229858,多,开,5076.0,4,2022-04-07 21:08:10
53,rb2210,SHFE,0_0_       26365,      230811,空,平今,5077.0,4,2022-04-07 21:08:13
54,rb2210,SHFE,0_0_       26703,      231050,多,开,5076.0,1,2022-04-07 21:08:14
55,rb2210,SHFE,0_0_       26703,      231103,多,开,5076.0,3,2022-04-07 21:08:14
56,rb2210,SHFE,0_0_       26813,      231427,空,平今,5077.0,4,2022-04-07 21:08:15
57,rb2210,SHFE,0_0_       31427,      241575,多,开,5080.0,4,2022-04-07 21:09:02
58,rb2210,SHFE,0_0_       31791,      250133,空,平今,5081.0,5,2022-04-07 21:09:46
59,rb2210,SHFE,0_0_       37210,      250764,多,开,5080.0,1,2022-04-07 21:09:49
60,rb2210,SHFE,0_0_       37210,      250842,多,开,5080.0,1,2022-04-07 21:09:50
61,rb2210,SHFE,0_0_       37210,      250845,多,开,5080.0,3,2022-04-07 21:09:50
62,rb2210,SHFE,0_0_       37691,      252033,空,平今,5081.0,2,2022-04-07 21:09:54
63,rb2210,SHFE,0_0_       39290,      253996,多,平今,5082.0,3,2022-04-07 21:10:02
64,rb2210,SHFE,0_0_       41505,      258512,多,开,5083.0,3,2022-04-07 21:10:14
65,rb2210,SHFE,0_0_       41505,      258516,多,开,5083.0,1,2022-04-07 21:10:14
66,rb2210,SHFE,0_0_       41977,      258875,空,平今,5083.0,1,2022-04-07 21:10:15
67,rb2210,SHFE,0_0_       42312,      259537,空,开,5082.0,3,2022-04-07 21:10:17
68,rb2210,SHFE,0_0_       42465,      261501,空,开,5082.0,3,2022-04-07 21:10:25
69,rb2210,SHFE,0_0_       42048,      261539,空,平今,5083.0,4,2022-04-07 21:10:25
70,rb2210,SHFE,0_0_       43610,      262212,多,平今,5081.0,3,2022-04-07 21:10:28
71,rb2210,SHFE,0_0_       44400,      262730,空,开,5082.0,1,2022-04-07 21:10:30
72,rb2210,SHFE,0_0_       43653,      262855,空,平今,5083.0,2,2022-04-07 21:10:31
73,rb2210,SHFE,0_0_       44885,      262919,空,开,5083.0,4,2022-04-07 21:10:31
74,rb2210,SHFE,0_0_       44991,      263767,多,平今,5082.0,4,2022-04-07 21:10:34
75,rb2210,SHFE,0_0_       46227,      265637,空,开,5083.0,4,2022-04-07 21:10:40
76,rb2210,SHFE,0_0_       46710,      265789,多,开,5083.0,6,2022-04-07 21:10:40
77,rb2210,SHFE,0_0_       46678,      266916,多,平今,5082.0,4,2022-04-07 21:10:45
78,rb2210,SHFE,0_0_       44990,      268002,多,平今,5081.0,1,2022-04-07 21:10:52
79,rb2210,SHFE,0_0_       44990,      268050,多,平今,5081.0,1,2022-04-07 21:10:53
80,rb2210,SHFE,0_0_       44990,      268207,多,平今,5081.0,1,2022-04-07 21:10:54
81,rb2210,SHFE,0_0_       44990,      268266,多,平今,5081.0,1,2022-04-07 21:10:54
82,rb2210,SHFE,0_0_       48191,      268445,空,开,5082.0,1,2022-04-07 21:10:55
83,rb2210,SHFE,0_0_       48191,      268485,空,开,5082.0,2,2022-04-07 21:10:56
84,rb2210,SHFE,0_0_       48191,      268509,空,开,5082.0,1,2022-04-07 21:10:56
85,rb2210,SHFE,0_0_       47308,      270015,空,平今,5083.0,4,2022-04-07 21:11:03
