datetime,open,high,low,close,volume,Contract,TradeDate,PreClose,last_close,RSI_6,RSI_14,RSI_50,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0
2021-01-04 09:15:00,8033.5,8066.0,7984.5,7995.5,63718.0,pp2105,20210104,8057.0,,,,,,,,,
2021-01-04 09:30:00,7995.0,8005.5,7975.0,7978.0,24688.0,pp2105,20210104,8057.0,7995.5,,,,,,,,
2021-01-04 09:45:00,7978.0,7982.5,7959.0,7976.5,18754.0,pp2105,20210104,8057.0,7978.0,,,,,,,,
2021-01-04 10:00:00,7975.0,8006.5,7971.5,7974.5,17801.0,pp2105,20210104,8057.0,7976.5,,,,,,,,
2021-01-04 10:15:00,7976.0,7999.5,7965.5,7995.5,12820.0,pp2105,20210104,8057.0,7974.5,,,,,,,,
2021-01-04 10:45:00,7997.5,8007.5,7970.5,7970.5,16537.0,pp2105,20210104,8057.0,7995.5,,,,,,,,
2021-01-04 11:00:00,7970.5,7987.5,7965.5,7970.5,13862.0,pp2105,20210104,8057.0,7970.5,32.89697936686368,,,,,,,
2021-01-04 11:15:00,7970.5,7982.5,7937.5,7942.5,25282.0,pp2105,20210104,8057.0,7970.5,18.713300519599375,,,,,,,
2021-01-04 11:30:00,7942.5,7984.5,7935.0,7978.5,17894.0,pp2105,20210104,8057.0,7942.5,51.185307881246416,,,,,,,
2021-01-04 13:45:00,7976.5,7992.5,7972.5,7981.5,16075.0,pp2105,20210104,8057.0,7978.5,53.06042666527961,,,,,,,
2021-01-04 14:00:00,7982.5,8019.5,7982.5,8010.5,19285.0,pp2105,20210104,8057.0,7981.5,67.52914226227396,,,,,,,
2021-01-04 14:15:00,8010.5,8049.5,8000.5,8045.5,29531.0,pp2105,20210104,8057.0,8010.5,77.55085484004596,,,,,,,
2021-01-04 14:30:00,8045.5,8047.5,8001.5,8005.5,24877.0,pp2105,20210104,8057.0,8045.5,54.48765759468107,,,,,,,
2021-01-04 14:45:00,8006.5,8039.5,7998.5,8037.5,23062.0,pp2105,20210104,8057.0,8005.5,64.59557532312994,,,7937.142724867889,7990.178571428572,8043.214417989254,1.3275259391655874,0.9461268334548446
2021-01-04 15:00:00,8038.0,8039.5,8016.5,8032.5,16663.0,pp2105,20210104,8057.0,8037.5,62.013208210412024,59.72930969718085,,7935.475850658894,7992.821428571428,8050.167006483963,1.4349270385935236,0.8459601670515107
2021-01-04 21:15:00,8021.5,8092.5,8014.5,8079.5,49325.0,pp2105,20210105,8032.0,8032.5,73.81928894536786,68.14380837435058,,7928.223516639489,8000.071428571428,8071.9193405033675,1.7961817609613249,1.0527549047202207
2021-01-04 21:30:00,8081.0,8085.5,8055.5,8059.5,18317.0,pp2105,20210105,8032.0,8079.5,63.70852308341875,62.188977771612805,,7929.371955898266,8006.0,8082.628044101734,1.9142654034907396,0.8490889048986515
2021-01-04 21:45:00,8059.5,8077.5,8058.5,8074.5,9311.0,pp2105,20210105,8032.0,8059.5,67.69122005320573,64.68177967923135,,7931.1372575331525,8013.142857142857,8095.148456752561,2.046777427326288,0.8741033731182073
2021-01-04 22:00:00,8075.0,8091.5,8075.0,8087.5,11705.0,pp2105,20210105,8032.0,8074.5,71.00093065316172,66.72903284686352,,7930.031739008286,8019.714285714285,8109.396832420284,2.2365521641027195,0.8779203243855945
2021-01-04 22:15:00,8086.5,8125.5,8086.5,8123.5,24366.0,pp2105,20210105,8032.0,8087.5,78.36561845981187,71.63283083103916,,7930.889283220895,8030.642857142857,8130.396431064819,2.484323501778844,0.9654326617399491
2021-01-04 22:30:00,8123.5,8131.5,8080.5,8085.5,20618.0,pp2105,20210105,8032.0,8123.5,59.29214514658066,61.353349505706504,,7941.352250253577,8038.857142857143,8136.362035460709,2.4258396652863325,0.7391821369031024
