datetime,open,high,low,close,volume,Contract,TradeDate,PreClose,last_close,RSI_6,RSI_14,RSI_50,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0
2021-01-04 09:05:00,4406.5,4437.0,4383.0,4388.5,24165.0,eg2105,20210104,4398.0,,,,,,,,,
2021-01-04 09:10:00,4389.5,4397.5,4384.5,4389.5,7098.0,eg2105,20210104,4398.0,4388.5,,,,,,,,
2021-01-04 09:15:00,4390.5,4394.5,4373.5,4377.5,7448.0,eg2105,20210104,4398.0,4389.5,,,,,,,,
2021-01-04 09:20:00,4378.0,4384.5,4357.0,4360.5,9202.0,eg2105,20210104,4398.0,4377.5,,,,,,,,
2021-01-04 09:25:00,4360.5,4389.0,4358.5,4384.5,6829.0,eg2105,20210104,4398.0,4360.5,,,,,,,,
2021-01-04 09:30:00,4384.5,4389.5,4374.5,4375.5,2723.0,eg2105,20210104,4398.0,4384.5,,,,,,,,
2021-01-04 09:35:00,4375.5,4385.5,4375.5,4380.5,2577.0,eg2105,20210104,4398.0,4375.5,48.83118730881411,,,,,,,
2021-01-04 09:40:00,4380.5,4397.5,4376.5,4396.5,3897.0,eg2105,20210104,4398.0,4380.5,64.08801491919104,,,,,,,
2021-01-04 09:45:00,4396.5,4405.5,4394.5,4397.5,4299.0,eg2105,20210104,4398.0,4396.5,64.87353025357551,,,,,,,
2021-01-04 09:50:00,4397.5,4402.5,4391.5,4402.0,2186.0,eg2105,20210104,4398.0,4397.5,68.58423695028476,,,,,,,
2021-01-04 09:55:00,4402.5,4407.5,4398.5,4401.5,3367.0,eg2105,20210104,4398.0,4402.0,67.63163655712034,,,,,,,
2021-01-04 10:00:00,4401.5,4410.5,4400.5,4408.5,2992.0,eg2105,20210104,4398.0,4401.5,73.7555975516502,,,,,,,
2021-01-04 10:05:00,4408.5,4413.5,4402.0,4403.5,3276.0,eg2105,20210104,4398.0,4408.5,63.46380566164943,,,,,,,
2021-01-04 10:10:00,4403.5,4406.5,4393.5,4402.5,3354.0,eg2105,20210104,4398.0,4403.5,61.40731216694295,,,4364.366012188373,4390.607142857143,4416.848273525913,1.195330386662371,0.7266071781162001
2021-01-04 10:15:00,4402.5,4408.0,4392.5,4396.5,2901.0,eg2105,20210104,4398.0,4402.5,49.79064649778932,53.84132881416074,,4364.797823191439,4391.178571428572,4417.559319665704,1.2015338391738304,0.6008581811932514
2021-01-04 10:35:00,4396.5,4419.5,4396.5,4418.5,6359.0,eg2105,20210104,4398.0,4396.5,72.59861467405712,66.58165582457137,,4363.396189522945,4393.25,4423.103810477055,1.3590763319663142,0.9228940895067075
2021-01-04 10:40:00,4418.5,4418.5,4409.5,4410.5,3236.0,eg2105,20210104,4398.0,4418.5,60.58864845198098,60.086950779486095,,4365.888994069797,4395.607142857143,4425.325291644489,1.3521749247149084,0.7505683858275577
2021-01-04 10:45:00,4410.5,4416.5,4405.5,4416.5,2248.0,eg2105,20210104,4398.0,4410.5,65.69605090801207,63.00189512286611,,4375.281440484585,4399.607142857143,4423.932845229701,1.1058124774641085,0.847222392269209
2021-01-04 10:50:00,4417.5,4417.5,4406.5,4414.5,2254.0,eg2105,20210104,4398.0,4416.5,62.45840298886922,61.39238651374701,,4377.843186864711,4401.75,4425.656813135289,1.0862412965429094,0.7666603852183831
2021-01-04 10:55:00,4414.5,4421.5,4413.5,4419.5,3633.0,eg2105,20210104,4398.0,4414.5,67.29389273317521,63.87694302257738,,4384.273245911148,4404.892857142857,4425.512468374566,0.9362139738891992,0.8542050985587913
2021-01-04 11:00:00,4419.5,4421.5,4412.5,4415.0,1916.0,eg2105,20210104,4398.0,4419.5,59.07596524557103,60.12661000422854,,4391.230728981465,4407.357142857143,4423.483556732821,0.7317951939435345,0.7369670405887322
2021-01-04 11:05:00,4415.5,4421.5,4410.5,4410.5,2948.0,eg2105,20210104,4398.0,4415.0,51.525251294237165,56.55099583121001,,4393.350341677927,4408.357142857143,4423.3639440363595,0.6808341834795254,0.5713961995386674
2021-01-04 11:10:00,4409.5,4415.5,4398.5,4413.5,4452.0,eg2105,20210104,4398.0,4410.5,56.02203790529769,58.33009385811598,,4395.576740939816,4409.5,4423.423259060184,0.631511920180707,0.6436445297293456
