datetime,open,high,low,close,volume,Contract,TradeDate,PreClose,last_close,RSI_6,RSI_14,RSI_50,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0
2021-01-04 09:15:00,989.25,1010.25,977.75,991.25,57348.0,i2105,20210104,996.0,,,,,,,,,
2021-01-04 09:30:00,991.25,992.75,981.25,984.75,20436.0,i2105,20210104,996.0,991.25,,,,,,,,
2021-01-04 09:45:00,984.75,986.75,980.25,980.75,11903.0,i2105,20210104,996.0,984.75,,,,,,,,
2021-01-04 10:00:00,980.75,992.75,980.25,992.5,17559.0,i2105,20210104,996.0,980.75,,,,,,,,
2021-01-04 10:15:00,992.75,994.75,986.25,989.75,14802.0,i2105,20210104,996.0,992.5,,,,,,,,
2021-01-04 10:45:00,989.75,992.75,988.5,988.75,5794.0,i2105,20210104,996.0,989.75,,,,,,,,
2021-01-04 11:00:00,988.75,993.25,988.25,990.25,5019.0,i2105,20210104,996.0,988.75,53.25812933492323,,,,,,,
2021-01-04 11:15:00,990.25,993.25,989.75,992.25,5274.0,i2105,20210104,996.0,990.25,59.4959093675162,,,,,,,
2021-01-04 11:30:00,992.25,994.75,991.25,994.75,5669.0,i2105,20210104,996.0,992.25,66.25158263201011,,,,,,,
2021-01-04 13:45:00,994.25,997.75,992.25,995.75,12586.0,i2105,20210104,996.0,994.75,68.75317681322376,,,,,,,
2021-01-04 14:00:00,995.75,996.75,993.25,995.75,6173.0,i2105,20210104,996.0,995.75,68.75317681322376,,,,,,,
2021-01-04 14:15:00,995.75,1004.75,995.25,1004.75,22623.0,i2105,20210104,996.0,995.75,84.0630871262243,,,,,,,
2021-01-04 14:30:00,1004.75,1022.75,1002.75,1018.25,47071.0,i2105,20210104,996.0,1004.75,91.53165949962417,,,,,,,
2021-01-04 14:45:00,1018.25,1020.75,1010.75,1016.75,21821.0,i2105,20210104,996.0,1018.25,86.14870293939728,,,974.5229467427096,995.4464285714286,1016.3699104001475,4.203838846204192,1.0090828477536362
2021-01-04 15:00:00,1016.75,1020.75,1014.5,1019.25,21649.0,i2105,20210104,996.0,1016.75,87.60642922693948,80.78288278040436,,973.3912994989444,997.4464285714286,1021.5015576439127,4.823342564259143,0.9532000506601267
2021-01-04 21:15:00,1025.0,1039.75,1020.25,1037.75,55780.0,i2105,20210105,1019.5,1019.25,93.59353524920505,87.37003729642012,,970.5829385527928,1001.2321428571429,1031.881347161493,6.122297315962856,1.0957390733578356
2021-01-04 21:30:00,1038.25,1039.25,1031.25,1031.75,19696.0,i2105,20210105,1019.5,1037.75,78.78176485021834,78.02833242799062,,972.7420451761081,1004.875,1037.0079548238919,6.395413324819873,0.9181843865167607
2021-01-04 21:45:00,1031.75,1034.25,1026.25,1033.25,15625.0,i2105,20210105,1019.5,1031.75,79.74348159353971,78.64312143285538,,973.3629969410923,1007.7857142857143,1042.2084316303365,6.831356479193549,0.8698761701371601
2021-01-04 22:00:00,1033.25,1037.25,1031.25,1036.25,11313.0,i2105,20210105,1019.5,1033.25,81.73080510063049,79.8570702844506,,975.3391831896487,1011.1071428571429,1046.8751025246372,7.075008800041252,0.8514717833584837
2021-01-04 22:15:00,1036.25,1043.25,1033.0,1042.25,18145.0,i2105,20210105,1019.5,1036.25,85.21262364901182,82.05412975490086,,978.1151283426998,1014.9285714285714,1051.742014514443,7.254390924093225,0.8710795063055924
2021-01-04 22:30:00,1042.25,1042.75,1036.75,1037.75,10643.0,i2105,20210105,1019.5,1042.25,72.73645183686469,75.4106192064322,,982.4887676063717,1018.3214285714286,1054.1540895364853,7.037593427710811,0.7711014323987518
2021-01-04 22:45:00,1037.75,1040.25,1034.75,1038.25,7826.0,i2105,20210105,1019.5,1037.75,73.25848978794895,75.64655819134875,,987.5474713306915,1021.6071428571429,1055.6668143835943,6.667860882647371,0.7443191081559892
2021-01-04 23:00:00,1038.25,1038.75,1030.25,1036.25,12528.0,i2105,20210105,1019.5,1038.25,67.09208244402217,72.64396610329283,,993.2650915980003,1024.5714285714287,1055.877765544857,6.1111087232013075,0.6865208861465275
2021-01-05 09:15:00,1031.5,1032.75,1025.25,1029.0,25378.0,i2105,20210105,1019.5,1036.25,49.11019835482543,62.89777078438992,,1000.0058997748979,1026.9464285714287,1053.8869573679594,5.246725252067408,0.5381130497489673
2021-01-05 09:30:00,1029.25,1031.25,1026.25,1026.75,9986.0,i2105,20210105,1019.5,1029.0,44.65320193084347,60.19847635945089,,1008.4694401216957,1029.1607142857142,1049.8519884497327,4.020999611975907,0.44174562990648547
2021-01-05 09:45:00,1026.75,1030.25,1021.25,1027.75,17008.0,i2105,20210105,1019.5,1026.75,47.20845375976583,60.99957592980321,,1015.0666964308521,1030.8035714285713,1046.5404464262906,3.0533217838797024,0.40298037478807314
2021-01-05 10:00:00,1027.75,1028.75,1024.25,1027.5,5921.0,i2105,20210105,1019.5,1027.75,46.56353002751013,60.6708066258181,,1017.1816074654716,1031.4642857142858,1045.7469639631,2.76939850397698,0.3612205062235115
2021-01-05 10:15:00,1027.5,1029.25,1024.75,1028.75,3539.0,i2105,20210105,1019.5,1027.5,50.611744552190686,61.780006329643136,,1020.4344179965143,1032.3214285714287,1044.2084391463432,2.3029669337319074,0.34977599923375036
2021-01-05 10:45:00,1027.75,1029.75,1023.75,1025.25,9021.0,i2105,20210105,1019.5,1028.75,40.342700791591284,56.93785331152663,,1022.4526355660452,1032.75,1043.0473644339547,1.9941640152902025,0.13582914598665372
2021-01-05 11:00:00,1025.25,1027.25,1022.75,1023.75,4856.0,i2105,20210105,1019.5,1025.25,36.530794024653915,54.950080296418825,,1020.8855757499223,1031.75,1042.6144242500777,2.106018754558317,0.1318258650501994
2021-01-05 11:15:00,1023.75,1023.75,1015.75,1018.25,15776.0,i2105,20210105,1019.5,1023.75,25.803178781794415,48.2927008631653,,1017.8865765198789,1030.7857142857142,1043.6848520515496,2.502777752362205,0.01408712298133954
2021-01-05 11:30:00,1018.25,1026.75,1013.75,1025.75,16332.0,i2105,20210105,1019.5,1018.25,49.885086269571666,56.10277723347783,,1017.1828656546296,1030.25,1043.3171343453703,2.5366919379510477,0.3278122853464698
2021-01-05 13:45:00,1026.25,1029.75,1025.25,1027.25,11356.0,i2105,20210105,1019.5,1025.75,53.50673922876329,57.48587028465063,,1016.9034956225421,1029.607142857143,1042.3107900917437,2.4676688235375646,0.4072257433785329
