,code,exchange,orderid,tradeid,direction,offset,price,volume,datetime
0,rb2210,SHFE,0_0_         297,       30674,多,平昨,5008.0,3,2022-04-08 21:00:18
1,rb2210,SHFE,0_0_         312,       31646,空,平昨,5009.0,3,2022-04-08 21:00:19
2,rb2210,SHFE,0_0_         338,       32745,多,开,5008.0,3,2022-04-08 21:00:20
3,rb2210,SHFE,0_0_         350,       32806,空,开,5009.0,1,2022-04-08 21:00:20
4,rb2210,SHFE,0_0_         350,       32808,空,开,5009.0,1,2022-04-08 21:00:20
5,rb2210,SHFE,0_0_         350,       32842,空,开,5009.0,1,2022-04-08 21:00:20
6,rb2210,SHFE,0_0_         350,       32847,空,开,5009.0,1,2022-04-08 21:00:20
7,rb2210,SHFE,0_0_         350,       32850,空,开,5009.0,1,2022-04-08 21:00:20
8,rb2210,SHFE,0_0_         358,       33909,多,平今,5008.0,5,2022-04-08 21:00:21
9,rb2210,SHFE,0_0_         377,       34077,空,开,5009.0,5,2022-04-08 21:00:21
10,rb2210,SHFE,0_0_         385,       34268,多,平今,5008.0,1,2022-04-08 21:00:22
11,rb2210,SHFE,0_0_         385,       34342,多,平今,5008.0,1,2022-04-08 21:00:22
12,rb2210,SHFE,0_0_         385,       34352,多,平今,5008.0,1,2022-04-08 21:00:22
13,rb2210,SHFE,0_0_         385,       34353,多,平今,5008.0,2,2022-04-08 21:00:22
14,rb2210,SHFE,0_0_         413,       35259,多,开,5008.0,4,2022-04-08 21:00:23
15,rb2210,SHFE,0_0_         424,       40683,空,平今,5009.0,1,2022-04-08 21:00:30
16,rb2210,SHFE,0_0_         424,       40689,空,平今,5009.0,3,2022-04-08 21:00:30
17,rb2210,SHFE,0_0_         545,       45619,多,开,5008.0,4,2022-04-08 21:00:36
18,rb2210,SHFE,0_0_         656,       45782,空,平今,5009.0,1,2022-04-08 21:00:36
19,rb2210,SHFE,0_0_         656,       45793,空,平今,5009.0,1,2022-04-08 21:00:36
20,rb2210,SHFE,0_0_         656,       45799,空,平今,5009.0,2,2022-04-08 21:00:36
21,rb2210,SHFE,0_0_         666,       45897,多,开,5008.0,2,2022-04-08 21:00:37
22,rb2210,SHFE,0_0_         666,       45924,多,开,5008.0,2,2022-04-08 21:00:37
23,rb2210,SHFE,0_0_         677,       47392,空,平今,5008.0,1,2022-04-08 21:00:39
24,rb2210,SHFE,0_0_         707,       47407,多,平昨,5007.0,1,2022-04-08 21:00:39
25,rb2210,SHFE,0_0_         948,       55660,空,平今,5011.0,3,2022-04-08 21:00:55
26,rb2210,SHFE,0_0_         965,       56522,多,开,5011.0,3,2022-04-08 21:00:57
27,rb2210,SHFE,0_0_         990,       56966,空,平今,5012.0,2,2022-04-08 21:00:58
28,rb2210,SHFE,0_0_         933,       61346,多,开,5009.0,2,2022-04-08 21:01:03
29,rb2210,SHFE,0_0_        1093,       61416,空,平今,5010.0,1,2022-04-08 21:01:03
30,rb2210,SHFE,0_0_        1093,       61472,空,平今,5010.0,1,2022-04-08 21:01:04
31,rb2210,SHFE,0_0_        1104,       61948,多,开,5009.0,1,2022-04-08 21:01:04
32,rb2210,SHFE,0_0_        1111,       62136,空,平今,5010.0,1,2022-04-08 21:01:04
33,rb2210,SHFE,0_0_        1112,       62344,多,开,5009.0,1,2022-04-08 21:01:05
34,rb2210,SHFE,0_0_        1260,       66593,空,开,5009.0,4,2022-04-08 21:01:12
35,rb2210,SHFE,0_0_        2059,       78645,多,平今,5007.0,1,2022-04-08 21:01:38
36,rb2210,SHFE,0_0_        2059,       78878,多,平今,5007.0,1,2022-04-08 21:01:38
37,rb2210,SHFE,0_0_        2059,       78890,多,平今,5007.0,1,2022-04-08 21:01:38
38,rb2210,SHFE,0_0_        2059,       78897,多,平今,5007.0,1,2022-04-08 21:01:38
39,rb2210,SHFE,0_0_        2072,       79300,空,开,5008.0,1,2022-04-08 21:01:39
40,rb2210,SHFE,0_0_        2072,       79301,空,开,5008.0,1,2022-04-08 21:01:39
41,rb2210,SHFE,0_0_        2072,       79302,空,开,5008.0,1,2022-04-08 21:01:39
42,rb2210,SHFE,0_0_        2089,       79535,多,平今,5007.0,1,2022-04-08 21:01:40
43,rb2210,SHFE,0_0_        2089,       79801,多,平今,5007.0,2,2022-04-08 21:01:40
44,rb2210,SHFE,0_0_        2120,       79804,空,开,5008.0,2,2022-04-08 21:01:40
45,rb2210,SHFE,0_0_        2121,       81433,多,平今,5007.0,2,2022-04-08 21:01:44
46,rb2210,SHFE,0_0_        2494,       87164,多,开,5008.0,1,2022-04-08 21:01:58
47,rb2210,SHFE,0_0_        2494,       87238,多,开,5008.0,1,2022-04-08 21:01:58
48,rb2210,SHFE,0_0_        2494,       87273,多,开,5008.0,1,2022-04-08 21:01:58
49,rb2210,SHFE,0_0_        2656,       87940,空,平今,5009.0,1,2022-04-08 21:02:00
50,rb2210,SHFE,0_0_        1133,       89176,空,开,5011.0,4,2022-04-08 21:02:02
51,rb2210,SHFE,0_0_        2764,       89223,多,平今,5010.0,1,2022-04-08 21:02:03
52,rb2210,SHFE,0_0_        2764,       89234,多,平今,5010.0,1,2022-04-08 21:02:03
53,rb2210,SHFE,0_0_        2764,       89238,多,平今,5010.0,1,2022-04-08 21:02:03
54,rb2210,SHFE,0_0_        2764,       89239,多,平今,5010.0,1,2022-04-08 21:02:03
55,rb2210,SHFE,0_0_        2774,       90151,空,开,5011.0,4,2022-04-08 21:02:04
56,rb2210,SHFE,0_0_        2825,       90158,多,平今,5010.0,1,2022-04-08 21:02:04
57,rb2210,SHFE,0_0_        2825,       90163,多,平今,5010.0,1,2022-04-08 21:02:04
58,rb2210,SHFE,0_0_        2825,       90168,多,平今,5010.0,2,2022-04-08 21:02:04
59,rb2210,SHFE,0_0_        2835,       90687,空,开,5011.0,1,2022-04-08 21:02:05
60,rb2210,SHFE,0_0_        2835,       92624,空,开,5011.0,1,2022-04-08 21:02:08
61,rb2210,SHFE,0_0_        2835,       92627,空,开,5011.0,2,2022-04-08 21:02:08
62,rb2210,SHFE,0_0_        3067,       93039,多,平今,5009.0,4,2022-04-08 21:02:09
63,rb2210,SHFE,0_0_        3557,       99563,空,平今,5006.0,1,2022-04-08 21:02:21
64,rb2210,SHFE,0_0_        4319,      108184,空,开,5004.0,1,2022-04-08 21:02:42
65,rb2210,SHFE,0_0_        4319,      108188,空,开,5004.0,1,2022-04-08 21:02:42
66,rb2210,SHFE,0_0_        4319,      108244,空,开,5004.0,1,2022-04-08 21:02:42
67,rb2210,SHFE,0_0_        4319,      108245,空,开,5004.0,1,2022-04-08 21:02:42
68,rb2210,SHFE,0_0_        4440,      109157,多,平今,5003.0,1,2022-04-08 21:02:44
69,rb2210,SHFE,0_0_        5085,      112699,空,平今,5002.0,1,2022-04-08 21:02:54
70,rb2210,SHFE,0_0_        5085,      112708,空,平今,5002.0,2,2022-04-08 21:02:54
71,rb2210,SHFE,0_0_        5085,      112804,空,平今,5002.0,3,2022-04-08 21:02:55
72,rb2210,SHFE,0_0_        4713,      113045,多,平今,5001.0,2,2022-04-08 21:02:55
73,rb2210,SHFE,0_0_        5472,      116079,多,开,4999.0,4,2022-04-08 21:03:01
74,rb2210,SHFE,0_0_        5487,      116240,空,开,4998.0,2,2022-04-08 21:03:02
75,rb2210,SHFE,0_0_        5487,      116241,空,开,4998.0,1,2022-04-08 21:03:02
76,rb2210,SHFE,0_0_        5487,      116242,空,开,4998.0,2,2022-04-08 21:03:02
77,rb2210,SHFE,0_0_        5964,      120247,空,平今,4999.0,1,2022-04-08 21:03:10
78,rb2210,SHFE,0_0_        5964,      120248,空,平今,4999.0,1,2022-04-08 21:03:10
79,rb2210,SHFE,0_0_        5964,      120249,空,平今,4999.0,1,2022-04-08 21:03:10
80,rb2210,SHFE,0_0_        5473,      120280,空,平今,5000.0,1,2022-04-08 21:03:10
81,rb2210,SHFE,0_0_        5970,      120334,多,平今,4999.0,1,2022-04-08 21:03:10
82,rb2210,SHFE,0_0_        5994,      120622,多,平今,4998.0,2,2022-04-08 21:03:11
83,rb2210,SHFE,0_0_        6038,      120784,多,开,4998.0,3,2022-04-08 21:03:11
84,rb2210,SHFE,0_0_        6038,      120791,多,开,4998.0,5,2022-04-08 21:03:11
85,rb2210,SHFE,0_0_        6932,      126884,空,平今,4998.0,1,2022-04-08 21:03:26
86,rb2210,SHFE,0_0_        6932,      126889,空,平今,4998.0,1,2022-04-08 21:03:26
87,rb2210,SHFE,0_0_        7282,      128989,空,平今,4999.0,4,2022-04-08 21:03:34
88,rb2210,SHFE,0_0_        7592,      131596,空,开,4999.0,3,2022-04-08 21:03:43
89,rb2210,SHFE,0_0_        7776,      131807,多,平今,4999.0,1,2022-04-08 21:03:43
90,rb2210,SHFE,0_0_        8748,      135447,多,平今,4999.0,4,2022-04-08 21:04:00
91,rb2210,SHFE,0_0_        8786,      137277,空,开,5000.0,4,2022-04-08 21:04:04
92,rb2210,SHFE,0_0_       11513,      147343,多,开,5004.000000000001,2,2022-04-08 21:04:42
93,rb2210,SHFE,0_0_       12234,      152187,空,平今,5006.0,4,2022-04-08 21:04:59
94,rb2210,SHFE,0_0_       15642,      162328,多,平今,5009.0,4,2022-04-08 21:05:20
95,rb2210,SHFE,0_0_       17540,      167672,空,开,5009.0,3,2022-04-08 21:05:35
96,rb2210,SHFE,0_0_       20291,      173634,多,平今,5009.0,3,2022-04-08 21:06:00
97,rb2210,SHFE,0_0_       21971,      177115,空,开,5009.0,7,2022-04-08 21:06:12
98,rb2210,SHFE,0_0_       22825,      179395,多,平今,5008.0,4,2022-04-08 21:06:22
99,rb2210,SHFE,0_0_       23227,      180653,空,开,5008.0,4,2022-04-08 21:06:26
100,rb2210,SHFE,0_0_       23847,      182040,多,平今,5009.0,1,2022-04-08 21:06:31
101,rb2210,SHFE,0_0_       24234,      182599,多,平今,5009.0,2,2022-04-08 21:06:34
102,rb2210,SHFE,0_0_       24498,      182724,多,平今,5009.0,1,2022-04-08 21:06:35
103,rb2210,SHFE,0_0_       24498,      182761,多,平今,5009.0,1,2022-04-08 21:06:35
104,rb2210,SHFE,0_0_       24498,      182763,多,平今,5009.0,1,2022-04-08 21:06:35
105,rb2210,SHFE,0_0_       24498,      182771,多,平今,5009.0,1,2022-04-08 21:06:35
106,rb2210,SHFE,0_0_       25266,      184535,多,开,5010.0,1,2022-04-08 21:06:43
107,rb2210,SHFE,0_0_       25383,      190717,空,平今,5011.0,1,2022-04-08 21:07:02
108,rb2210,SHFE,0_0_       27863,      191373,多,开,5010.0,3,2022-04-08 21:07:04
109,rb2210,SHFE,0_0_       28284,      191942,空,平今,5011.0,1,2022-04-08 21:07:06
110,rb2210,SHFE,0_0_       28321,      192105,多,开,5010.0,1,2022-04-08 21:07:07
111,rb2210,SHFE,0_0_       28565,      193162,多,开,5010.0,1,2022-04-08 21:07:12
112,rb2210,SHFE,0_0_       23629,      196983,多,平今,5007.0,1,2022-04-08 21:07:27
113,rb2210,SHFE,0_0_       30831,      197433,空,平今,5008.0,1,2022-04-08 21:07:28
114,rb2210,SHFE,0_0_       31191,      198348,空,开,5007.0,1,2022-04-08 21:07:32
115,rb2210,SHFE,0_0_       31191,      198350,空,开,5007.0,1,2022-04-08 21:07:32
116,rb2210,SHFE,0_0_       31191,      198352,空,开,5007.0,1,2022-04-08 21:07:32
117,rb2210,SHFE,0_0_       31791,      198854,多,平今,5007.0,2,2022-04-08 21:07:34
