,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_         147,多,限价,开,4914.0,1,0,已撤销,2022-04-13 21:00:09
1,rb2210,SHFE,0_0_         148,多,限价,开,4914.0,1,0,已撤销,2022-04-13 21:00:09
2,rb2210,SHFE,0_0_         149,多,限价,开,4914.0,1,0,已撤销,2022-04-13 21:00:09
3,rb2210,SHFE,0_0_         184,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:10
4,rb2210,SHFE,0_0_         188,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:10
5,rb2210,SHFE,0_0_         215,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:11
6,rb2210,SHFE,0_0_         271,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:13
7,rb2210,SHFE,0_0_         280,空,限价,平昨,4948.0,4,4,全部成交,2022-04-13 21:00:14
8,rb2210,SHFE,0_0_         307,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:14
9,rb2210,SHFE,0_0_         331,空,限价,开,4948.0,4,4,全部成交,2022-04-13 21:00:15
10,rb2210,SHFE,0_0_         339,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:15
11,rb2210,SHFE,0_0_         341,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:15
12,rb2210,SHFE,0_0_         343,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:15
13,rb2210,SHFE,0_0_         345,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:15
14,rb2210,SHFE,0_0_         382,多,限价,开,4916.0,1,0,已撤销,2022-04-13 21:00:16
15,rb2210,SHFE,0_0_         409,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:17
16,rb2210,SHFE,0_0_         414,多,限价,开,4915.0,1,0,已撤销,2022-04-13 21:00:17
17,rb2210,SHFE,0_0_         419,多,限价,开,4946.0,7,7,全部成交,2022-04-13 21:00:18
18,rb2210,SHFE,0_0_         482,多,限价,平今,4947.0,4,0,已撤销,2022-04-13 21:00:20
19,rb2210,SHFE,0_0_         543,空,限价,平今,4948.0,4,4,全部成交,2022-04-13 21:00:22
20,rb2210,SHFE,0_0_         549,多,限价,平今,4947.0,4,0,已撤销,2022-04-13 21:00:22
21,rb2210,SHFE,0_0_         561,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:22
22,rb2210,SHFE,0_0_         566,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:22
23,rb2210,SHFE,0_0_         597,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:23
24,rb2210,SHFE,0_0_         599,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:23
25,rb2210,SHFE,0_0_         619,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:24
26,rb2210,SHFE,0_0_         620,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:24
27,rb2210,SHFE,0_0_         645,多,限价,开,4918.0,1,0,已撤销,2022-04-13 21:00:25
28,rb2210,SHFE,0_0_         667,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:26
29,rb2210,SHFE,0_0_         671,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:26
30,rb2210,SHFE,0_0_         672,多,限价,开,4917.0,1,0,已撤销,2022-04-13 21:00:26
