,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,sn2205,SHFE,0_0_      654785,多,限价,开,343730.0,1,0,已撤销,2022-03-31 22:21:27
1,sn2205,SHFE,0_0_      654868,多,限价,开,343640.0,1,0,已撤销,2022-03-31 22:21:28
2,sn2205,SHFE,0_0_      655089,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:21:29
3,sn2205,SHFE,0_0_      655518,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:21:31
4,sn2205,SHFE,0_0_      655616,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:21:32
5,sn2205,SHFE,0_0_      655745,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:21:33
6,sn2205,SHFE,0_0_      655813,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:21:34
7,sn2205,SHFE,0_0_      655897,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:21:35
8,sn2205,SHFE,0_0_      656100,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:37
9,sn2205,SHFE,0_0_      656243,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:38
10,sn2205,SHFE,0_0_      656332,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:39
11,sn2205,SHFE,0_0_      656582,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:40
12,sn2205,SHFE,0_0_      656803,多,限价,开,343840.0,1,0,已撤销,2022-03-31 22:21:41
13,sn2205,SHFE,0_0_      656986,多,限价,开,343840.0,1,0,已撤销,2022-03-31 22:21:42
14,sn2205,SHFE,0_0_      657134,多,限价,开,343850.0,1,0,已撤销,2022-03-31 22:21:43
15,sn2205,SHFE,0_0_      657214,多,限价,开,343850.0,1,0,已撤销,2022-03-31 22:21:44
16,sn2205,SHFE,0_0_      657329,多,限价,开,343860.0,1,0,已撤销,2022-03-31 22:21:45
17,sn2205,SHFE,0_0_      657430,多,限价,开,343840.0,1,0,已撤销,2022-03-31 22:21:46
18,sn2205,SHFE,0_0_      657671,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:47
19,sn2205,SHFE,0_0_      657795,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:21:48
20,sn2205,SHFE,0_0_      657886,多,限价,开,343780.0,1,0,已撤销,2022-03-31 22:21:49
21,sn2205,SHFE,0_0_      658118,多,限价,开,343790.0,1,0,已撤销,2022-03-31 22:21:51
22,sn2205,SHFE,0_0_      658199,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:21:52
23,sn2205,SHFE,0_0_      658490,多,限价,开,343750.0,1,0,已撤销,2022-03-31 22:21:54
24,sn2205,SHFE,0_0_      658585,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:55
25,sn2205,SHFE,0_0_      658652,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:56
26,sn2205,SHFE,0_0_      658841,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:57
27,sn2205,SHFE,0_0_      659031,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:21:58
28,sn2205,SHFE,0_0_      659255,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:21:59
29,sn2205,SHFE,0_0_      659376,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:22:00
30,sn2205,SHFE,0_0_      659526,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:22:01
31,sn2205,SHFE,0_0_      659630,多,限价,开,343770.0,1,0,已撤销,2022-03-31 22:22:02
32,sn2205,SHFE,0_0_      659728,多,限价,开,343760.0,1,0,已撤销,2022-03-31 22:22:03
33,sn2205,SHFE,0_0_      659891,多,限价,开,343740.0,1,0,已撤销,2022-03-31 22:22:04
34,sn2205,SHFE,0_0_      660067,多,限价,开,343610.0,1,0,已撤销,2022-03-31 22:22:05
35,sn2205,SHFE,0_0_      660155,多,限价,开,343630.0,1,0,已撤销,2022-03-31 22:22:06
36,sn2205,SHFE,0_0_      660223,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:07
37,sn2205,SHFE,0_0_      660471,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:09
38,sn2205,SHFE,0_0_      660637,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:22:11
39,sn2205,SHFE,0_0_      660722,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:22:12
40,sn2205,SHFE,0_0_      660780,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:22:13
41,sn2205,SHFE,0_0_      661073,多,限价,开,343670.0,1,0,已撤销,2022-03-31 22:22:14
42,sn2205,SHFE,0_0_      661171,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:15
43,sn2205,SHFE,0_0_      661318,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:17
44,sn2205,SHFE,0_0_      661375,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:18
45,sn2205,SHFE,0_0_      661451,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:19
46,sn2205,SHFE,0_0_      661627,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:21
47,sn2205,SHFE,0_0_      661993,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:23
48,sn2205,SHFE,0_0_      662093,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:24
49,sn2205,SHFE,0_0_      662133,多,限价,开,344000.0,1,0,已撤销,2022-03-31 22:22:25
50,sn2205,SHFE,0_0_      662373,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:26
51,sn2205,SHFE,0_0_      662681,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:28
52,sn2205,SHFE,0_0_      662823,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:29
53,sn2205,SHFE,0_0_      662955,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:30
54,sn2205,SHFE,0_0_      663032,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:31
55,sn2205,SHFE,0_0_      663220,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:33
56,sn2205,SHFE,0_0_      663593,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:35
57,sn2205,SHFE,0_0_      663807,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:22:37
58,sn2205,SHFE,0_0_      663998,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:22:39
59,sn2205,SHFE,0_0_      664056,多,限价,开,343700.0,1,0,已撤销,2022-03-31 22:22:40
60,sn2205,SHFE,0_0_      664194,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:22:41
61,sn2205,SHFE,0_0_      664289,多,限价,开,343700.0,1,0,已撤销,2022-03-31 22:22:42
62,sn2205,SHFE,0_0_      664455,多,限价,开,343700.0,1,0,已撤销,2022-03-31 22:22:43
63,sn2205,SHFE,0_0_      664589,多,限价,开,343700.0,1,0,已撤销,2022-03-31 22:22:44
64,sn2205,SHFE,0_0_      664771,多,限价,开,343700.0,1,0,已撤销,2022-03-31 22:22:45
65,sn2205,SHFE,0_0_      664883,多,限价,开,343700.0,1,0,已撤销,2022-03-31 22:22:46
66,sn2205,SHFE,0_0_      665076,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:48
67,sn2205,SHFE,0_0_      665249,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:50
68,sn2205,SHFE,0_0_      665329,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:51
69,sn2205,SHFE,0_0_      665486,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:52
70,sn2205,SHFE,0_0_      665819,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:54
71,sn2205,SHFE,0_0_      665950,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:22:55
72,sn2205,SHFE,0_0_      667046,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:05
73,sn2205,SHFE,0_0_      667132,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:06
74,sn2205,SHFE,0_0_      667542,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:09
75,sn2205,SHFE,0_0_      667684,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:10
76,sn2205,SHFE,0_0_      667791,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:11
77,sn2205,SHFE,0_0_      667893,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:12
78,sn2205,SHFE,0_0_      668105,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:14
79,sn2205,SHFE,0_0_      668199,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:15
80,sn2205,SHFE,0_0_      668293,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:17
81,sn2205,SHFE,0_0_      668380,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:18
82,sn2205,SHFE,0_0_      668469,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:19
83,sn2205,SHFE,0_0_      668575,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:20
84,sn2205,SHFE,0_0_      668610,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:21
85,sn2205,SHFE,0_0_      668670,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:22
86,sn2205,SHFE,0_0_      668981,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:24
87,sn2205,SHFE,0_0_      669056,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:25
88,sn2205,SHFE,0_0_      669107,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:26
89,sn2205,SHFE,0_0_      669384,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:27
90,sn2205,SHFE,0_0_      669420,多,限价,开,343710.0,1,0,已撤销,2022-03-31 22:23:28
91,sn2205,SHFE,0_0_      669499,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:29
92,sn2205,SHFE,0_0_      669616,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:23:30
93,sn2205,SHFE,0_0_      669747,多,限价,开,343720.0,1,0,已撤销,2022-03-31 22:23:31
94,sn2205,SHFE,0_0_      669839,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:32
95,sn2205,SHFE,0_0_      670074,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:34
96,sn2205,SHFE,0_0_      670153,多,限价,开,343690.0,1,0,已撤销,2022-03-31 22:23:35
97,sn2205,SHFE,0_0_      670215,多,限价,开,343680.0,1,0,已撤销,2022-03-31 22:23:36
98,sn2205,SHFE,0_0_      670260,多,限价,开,343680.0,1,0,已撤销,2022-03-31 22:23:37
99,sn2205,SHFE,0_0_      670539,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:23:39
100,sn2205,SHFE,0_0_      670656,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:23:40
101,sn2205,SHFE,0_0_      670701,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:23:41
102,sn2205,SHFE,0_0_      670783,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:23:42
103,sn2205,SHFE,0_0_      670990,多,限价,开,343650.0,1,0,已撤销,2022-03-31 22:23:45
