,code,exchange,orderid,direction,offset,price,volume,datetime
75,rb2210,SHFE,0_0_       10743,多,开,5018.0,1,2022-04-12 21:03:50
76,rb2210,SHFE,0_0_       13827,空,开,5016.0,2,2022-04-12 21:04:19
77,rb2210,SHFE,0_0_       13827,空,开,5016.0,2,2022-04-12 21:04:19
78,rb2210,SHFE,0_0_        7939,多,平今,5015.0,2,2022-04-12 21:04:19
79,rb2210,SHFE,0_0_        7939,多,平今,5015.0,2,2022-04-12 21:04:19
80,rb2210,SHFE,0_0_       13871,空,开,5016.0,4,2022-04-12 21:04:19
81,rb2210,SHFE,0_0_       14080,多,平今,5016.0,1,2022-04-12 21:04:22
82,rb2210,SHFE,0_0_       14211,多,平今,5015.0,3,2022-04-12 21:04:26
83,rb2210,SHFE,0_0_       14211,多,平今,5015.0,1,2022-04-12 21:04:26
84,rb2210,SHFE,0_0_       14476,空,平今,5016.0,2,2022-04-12 21:04:28
85,rb2210,SHFE,0_0_       14589,多,开,5015.0,6,2022-04-12 21:04:28
86,rb2210,SHFE,0_0_       15162,空,开,5015.0,2,2022-04-12 21:04:34
87,rb2210,SHFE,0_0_       15162,空,开,5015.0,1,2022-04-12 21:04:35
88,rb2210,SHFE,0_0_       15426,空,开,5015.0,1,2022-04-12 21:04:45
89,rb2210,SHFE,0_0_       15426,空,开,5015.0,1,2022-04-12 21:04:46
90,rb2210,SHFE,0_0_       16642,多,平今,5015.0,5,2022-04-12 21:04:51
91,rb2210,SHFE,0_0_       14620,空,平今,5016.000000000001,6,2022-04-12 21:04:52
92,rb2210,SHFE,0_0_       17133,多,开,5015.0,3,2022-04-12 21:05:04
93,rb2210,SHFE,0_0_       17133,多,开,5015.0,1,2022-04-12 21:05:04
94,rb2210,SHFE,0_0_       17133,多,开,5015.0,2,2022-04-12 21:05:05
95,rb2210,SHFE,0_0_       19746,空,平今,5015.0,4,2022-04-12 21:05:05
96,rb2210,SHFE,0_0_       19851,多,平今,5015.0,3,2022-04-12 21:05:06
97,rb2210,SHFE,0_0_       20011,空,开,5015.0,4,2022-04-12 21:05:07
98,rb2210,SHFE,0_0_       24433,空,开,5015.0,4,2022-04-12 21:05:31
99,rb2210,SHFE,0_0_       24577,多,平今,5014.0,4,2022-04-12 21:05:34
100,rb2210,SHFE,0_0_       25190,空,开,5015.0,3,2022-04-12 21:05:36
101,rb2210,SHFE,0_0_       25475,多,平今,5014.0,3,2022-04-12 21:05:39
102,rb2210,SHFE,0_0_       25888,空,开,5015.0,1,2022-04-12 21:05:39
103,rb2210,SHFE,0_0_       25888,空,开,5015.0,2,2022-04-12 21:05:39
104,rb2210,SHFE,0_0_       25974,多,平今,5014.0,3,2022-04-12 21:05:40
105,rb2210,SHFE,0_0_       26174,空,开,5015.0,3,2022-04-12 21:05:41
106,rb2210,SHFE,0_0_       26349,多,平今,5014.0,3,2022-04-12 21:05:47
107,rb2210,SHFE,0_0_       27022,空,平今,5015.0,1,2022-04-12 21:05:51
108,rb2210,SHFE,0_0_       29093,多,平今,5016.0,4,2022-04-12 21:05:56
109,rb2210,SHFE,0_0_       29542,多,开,5016.0,4,2022-04-12 21:06:00
110,rb2210,SHFE,0_0_       30413,空,平今,5017.0,1,2022-04-12 21:06:06
111,rb2210,SHFE,0_0_       30413,空,平今,5017.0,3,2022-04-12 21:06:06
112,rb2210,SHFE,0_0_       30520,空,开,5017.0,4,2022-04-12 21:06:06
113,rb2210,SHFE,0_0_       34860,空,开,5016.0,3,2022-04-12 21:06:29
114,rb2210,SHFE,0_0_       36691,多,平今,5016.000000000001,3,2022-04-12 21:06:31
115,rb2210,SHFE,0_0_       37146,空,平今,5016.0,1,2022-04-12 21:06:33
116,rb2210,SHFE,0_0_       37404,空,开,5016.0,1,2022-04-12 21:06:34
117,rb2210,SHFE,0_0_       37452,空,开,5016.0,1,2022-04-12 21:06:35
118,rb2210,SHFE,0_0_       37764,空,开,5016.0,1,2022-04-12 21:06:37
119,rb2210,SHFE,0_0_       40662,多,开,5017.0,3,2022-04-12 21:06:55
120,rb2210,SHFE,0_0_       44170,多,开,5019.0,3,2022-04-12 21:07:06
121,rb2210,SHFE,0_0_       49162,多,平今,5020.0,1,2022-04-12 21:07:29
122,rb2210,SHFE,0_0_       52760,多,开,5020.0,2,2022-04-12 21:07:47
123,rb2210,SHFE,0_0_       56443,空,平今,5018.0,2,2022-04-12 21:08:05
124,rb2210,SHFE,0_0_       56443,空,平今,5018.0,1,2022-04-12 21:08:05
125,rb2210,SHFE,0_0_       56443,空,平今,5018.0,1,2022-04-12 21:08:05
126,rb2210,SHFE,0_0_       52912,空,平今,5021.0,1,2022-04-12 21:08:17
127,rb2210,SHFE,0_0_       59366,多,开,5020.0,4,2022-04-12 21:08:22
128,rb2210,SHFE,0_0_       60026,空,平今,5021.0,1,2022-04-12 21:08:28
129,rb2210,SHFE,0_0_       60026,空,平今,5021.0,1,2022-04-12 21:08:28
130,rb2210,SHFE,0_0_       60026,空,平今,5021.0,2,2022-04-12 21:08:28
131,rb2210,SHFE,0_0_       60026,空,平今,5021.0,1,2022-04-12 21:08:29
132,rb2210,SHFE,0_0_       60026,空,平今,5021.0,1,2022-04-12 21:08:29
133,rb2210,SHFE,0_0_       60026,空,平今,5021.0,1,2022-04-12 21:08:29
134,rb2210,SHFE,0_0_       63941,多,开,5022.0,4,2022-04-12 21:08:42
135,rb2210,SHFE,0_0_       67404,空,平今,5023.0,2,2022-04-12 21:08:56
136,rb2210,SHFE,0_0_       68701,多,平今,5022.0,1,2022-04-12 21:09:10
137,rb2210,SHFE,0_0_       72968,空,开,5025.0,1,2022-04-12 21:09:22
138,rb2210,SHFE,0_0_       72968,空,开,5025.0,2,2022-04-12 21:09:22
139,rb2210,SHFE,0_0_       73883,多,平今,5025.0,4,2022-04-12 21:09:26
140,rb2210,SHFE,0_0_       72969,多,平今,5024.0,1,2022-04-12 21:09:41
141,rb2210,SHFE,0_0_       72969,多,平今,5024.0,1,2022-04-12 21:09:41
142,rb2210,SHFE,0_0_       72969,多,平今,5024.0,1,2022-04-12 21:09:49
143,rb2210,SHFE,0_0_       80247,空,平今,5026.0,2,2022-04-12 21:09:56
144,rb2210,SHFE,0_0_       81381,空,开,5026.0,2,2022-04-12 21:10:01
145,rb2210,SHFE,0_0_       73458,多,平今,5024.0,1,2022-04-12 21:10:04
146,rb2210,SHFE,0_0_       82302,空,开,5024.0,1,2022-04-12 21:10:06
147,rb2210,SHFE,0_0_       84341,空,开,5025.0,1,2022-04-12 21:10:20
148,rb2210,SHFE,0_0_       81949,空,开,5026.0,2,2022-04-12 21:10:25
149,rb2210,SHFE,0_0_       86767,多,平今,5025.0,2,2022-04-12 21:10:27
150,rb2210,SHFE,0_0_       89607,空,开,5027.0,1,2022-04-12 21:10:39
151,rb2210,SHFE,0_0_       89988,多,平今,5027.0,1,2022-04-12 21:10:39
152,rb2210,SHFE,0_0_       87630,多,开,5025.0,2,2022-04-12 21:10:43
153,rb2210,SHFE,0_0_       90504,空,开,5026.0,2,2022-04-12 21:10:44
154,rb2210,SHFE,0_0_       91331,多,平今,5025.000000000001,2,2022-04-12 21:11:00
155,rb2210,SHFE,0_0_       86007,多,平今,5024.0,4,2022-04-12 21:11:06
156,rb2210,SHFE,0_0_       95645,空,开,5025.0,8,2022-04-12 21:11:07
157,rb2210,SHFE,0_0_       96170,多,平今,5024.0,3,2022-04-12 21:11:10
158,rb2210,SHFE,0_0_       96585,空,开,5025.0,3,2022-04-12 21:11:28
159,rb2210,SHFE,0_0_      100487,多,平今,5024.0,3,2022-04-12 21:11:28
160,rb2210,SHFE,0_0_      107227,多,平今,5020.0,3,2022-04-12 21:11:58
161,rb2210,SHFE,0_0_      128720,多,平今,5020.0,1,2022-04-12 21:14:04
162,rb2210,SHFE,0_0_      130184,空,平今,5021.0,1,2022-04-12 21:14:04
163,rb2210,SHFE,0_0_      139524,多,开,5017.0,1,2022-04-12 21:14:55
164,rb2210,SHFE,0_0_      139524,多,开,5017.0,1,2022-04-12 21:14:55
165,rb2210,SHFE,0_0_      139524,多,开,5017.0,1,2022-04-12 21:14:56
166,rb2210,SHFE,0_0_      140150,空,平今,5018.0,2,2022-04-12 21:15:02
167,rb2210,SHFE,0_0_      141391,多,开,5017.0,1,2022-04-12 21:15:02
168,rb2210,SHFE,0_0_      141391,多,开,5017.0,1,2022-04-12 21:15:02
169,rb2210,SHFE,0_0_      147164,多,平今,5013.0,1,2022-04-12 21:15:31
170,rb2210,SHFE,0_0_      147427,空,平今,5014.0,2,2022-04-12 21:15:32
171,rb2210,SHFE,0_0_      147676,空,平今,5014.0,1,2022-04-12 21:15:33
172,rb2210,SHFE,0_0_      165958,多,开,5013.0,1,2022-04-12 21:17:07
173,rb2210,SHFE,0_0_      167123,多,开,5014.0,1,2022-04-12 21:17:13
174,rb2210,SHFE,0_0_      172367,空,开,5012.0,4,2022-04-12 21:17:51
175,rb2210,SHFE,0_0_      174847,多,平今,5012.0,1,2022-04-12 21:18:11
176,rb2210,SHFE,0_0_      180265,空,平今,5011.0,1,2022-04-12 21:18:40
177,rb2210,SHFE,0_0_      180772,空,开,5011.0,3,2022-04-12 21:18:42
178,rb2210,SHFE,0_0_      182301,多,平今,5009.0,1,2022-04-12 21:18:53
179,rb2210,SHFE,0_0_      182301,多,平今,5009.0,1,2022-04-12 21:18:53
180,rb2210,SHFE,0_0_      180918,空,平今,5011.0,2,2022-04-12 21:18:57
181,rb2210,SHFE,0_0_      182934,多,平今,5010.0,3,2022-04-12 21:18:57
182,rb2210,SHFE,0_0_      184560,空,开,5010.0,4,2022-04-12 21:19:06
183,rb2210,SHFE,0_0_      184739,多,开,5010.0,6,2022-04-12 21:19:07
184,rb2210,SHFE,0_0_      182939,空,开,5011.0,3,2022-04-12 21:19:07
185,rb2210,SHFE,0_0_      184919,多,平今,5010.0,3,2022-04-12 21:19:08
186,rb2210,SHFE,0_0_      185080,空,平今,5011.0,3,2022-04-12 21:19:08
187,rb2210,SHFE,0_0_      185109,多,平今,5010.0,3,2022-04-12 21:19:10
188,rb2210,SHFE,0_0_      185294,空,平今,5011.0,1,2022-04-12 21:19:12
189,rb2210,SHFE,0_0_      185294,空,平今,5011.0,1,2022-04-12 21:19:12
190,rb2210,SHFE,0_0_      185461,空,平今,5011.0,1,2022-04-12 21:19:13
191,rb2210,SHFE,0_0_      185884,多,开,5010.0,3,2022-04-12 21:19:13
192,rb2210,SHFE,0_0_      187022,多,平今,5012.0,2,2022-04-12 21:19:21
193,rb2210,SHFE,0_0_      187616,多,开,5012.0,1,2022-04-12 21:19:29
194,rb2210,SHFE,0_0_      188670,空,开,5013.0,1,2022-04-12 21:19:38
195,rb2210,SHFE,0_0_      188670,空,开,5013.0,1,2022-04-12 21:19:42
196,rb2210,SHFE,0_0_      188670,空,开,5013.0,1,2022-04-12 21:19:43
197,rb2210,SHFE,0_0_      186033,多,开,5010.0,1,2022-04-12 21:19:54
198,rb2210,SHFE,0_0_      186033,多,开,5010.0,1,2022-04-12 21:19:55
199,rb2210,SHFE,0_0_      186033,多,开,5010.0,1,2022-04-12 21:19:55
200,rb2210,SHFE,0_0_      186033,多,开,5010.0,1,2022-04-12 21:19:55
201,rb2210,SHFE,0_0_      193043,空,平今,5011.000000000001,2,2022-04-12 21:19:58
202,rb2210,SHFE,0_0_      193043,空,平今,5011.000000000001,1,2022-04-12 21:19:58
203,rb2210,SHFE,0_0_      193728,空,平今,5010.0,3,2022-04-12 21:20:06
204,rb2210,SHFE,0_0_      193728,空,平今,5010.0,1,2022-04-12 21:20:06
205,rb2210,SHFE,0_0_      197052,多,平今,5009.0,1,2022-04-12 21:20:20
206,rb2210,SHFE,0_0_      188670,空,开,5013.0,2,2022-04-12 21:20:33
207,rb2210,SHFE,0_0_      200576,多,平今,5012.0,3,2022-04-12 21:20:38
208,rb2210,SHFE,0_0_      200925,多,开,5012.0,2,2022-04-12 21:20:40
209,rb2210,SHFE,0_0_      201352,多,开,5012.0,1,2022-04-12 21:20:54
210,rb2210,SHFE,0_0_      201352,多,开,5012.0,2,2022-04-12 21:20:54
211,rb2210,SHFE,0_0_      211976,多,开,5014.0,2,2022-04-12 21:21:57
212,rb2210,SHFE,0_0_      213670,空,平今,5015.0,1,2022-04-12 21:21:59
213,rb2210,SHFE,0_0_      226760,多,平今,5012.0,1,2022-04-12 21:23:22
214,rb2210,SHFE,0_0_      228183,空,平今,5013.0,2,2022-04-12 21:24:00
215,rb2210,SHFE,0_0_      214065,空,平今,5015.0,1,2022-04-12 21:24:33
216,rb2210,SHFE,0_0_      241925,空,平今,5015.0,1,2022-04-12 21:25:00
217,rb2210,SHFE,0_0_      242380,空,开,5015.0,4,2022-04-12 21:25:31
218,rb2210,SHFE,0_0_      247472,多,平今,5014.0,4,2022-04-12 21:25:40
219,rb2210,SHFE,0_0_      249288,空,开,5015.0,1,2022-04-12 21:25:40
220,rb2210,SHFE,0_0_      249288,空,开,5015.0,2,2022-04-12 21:25:40
221,rb2210,SHFE,0_0_      249288,空,开,5015.0,1,2022-04-12 21:25:40
222,rb2210,SHFE,0_0_      249896,多,平今,5013.0,2,2022-04-12 21:25:46
223,rb2210,SHFE,0_0_      250340,空,开,5013.0,3,2022-04-12 21:25:48
224,rb2210,SHFE,0_0_      250340,空,开,5013.0,1,2022-04-12 21:25:48
225,rb2210,SHFE,0_0_      232219,多,开,5012.0,2,2022-04-12 21:25:49
226,rb2210,SHFE,0_0_      250772,多,平今,5012.0,1,2022-04-12 21:25:50
227,rb2210,SHFE,0_0_      250878,空,平今,5013.0,1,2022-04-12 21:25:56
228,rb2210,SHFE,0_0_      251043,空,平今,5013.0,1,2022-04-12 21:25:59
229,rb2210,SHFE,0_0_      254138,多,平今,5013.0,2,2022-04-12 21:26:11
230,rb2210,SHFE,0_0_      255578,多,开,5014.0,5,2022-04-12 21:26:22
231,rb2210,SHFE,0_0_      252221,多,平今,5012.0,1,2022-04-12 21:26:41
232,rb2210,SHFE,0_0_      257944,空,平今,5013.0,2,2022-04-12 21:26:43
233,rb2210,SHFE,0_0_      260031,空,开,5013.0,2,2022-04-12 21:27:10
234,rb2210,SHFE,0_0_      260031,空,开,5013.0,1,2022-04-12 21:27:11
235,rb2210,SHFE,0_0_      260031,空,开,5013.0,2,2022-04-12 21:27:12
236,rb2210,SHFE,0_0_      260031,空,开,5013.0,1,2022-04-12 21:27:13
237,rb2210,SHFE,0_0_      258431,空,平今,5014.0,1,2022-04-12 21:27:18
238,rb2210,SHFE,0_0_      266098,多,开,5016.0,1,2022-04-12 21:27:46
239,rb2210,SHFE,0_0_      266098,多,开,5016.0,1,2022-04-12 21:27:46
240,rb2210,SHFE,0_0_      266098,多,开,5016.0,1,2022-04-12 21:27:46
241,rb2210,SHFE,0_0_      264620,多,平今,5015.0,1,2022-04-12 21:27:46
242,rb2210,SHFE,0_0_      264620,多,平今,5015.0,1,2022-04-12 21:27:47
243,rb2210,SHFE,0_0_      264620,多,平今,5015.0,1,2022-04-12 21:27:47
244,rb2210,SHFE,0_0_      266763,多,平今,5017.0,1,2022-04-12 21:28:05
245,rb2210,SHFE,0_0_      264620,多,平今,5015.0,1,2022-04-12 21:28:13
246,rb2210,SHFE,0_0_      264669,多,平今,5015.0,1,2022-04-12 21:28:14
247,rb2210,SHFE,0_0_      263078,多,平今,5013.0,1,2022-04-12 21:28:38
248,rb2210,SHFE,0_0_      263078,多,平今,5013.0,1,2022-04-12 21:28:38
249,rb2210,SHFE,0_0_      275177,空,平今,5014.0,1,2022-04-12 21:28:51
250,rb2210,SHFE,0_0_      277018,空,平今,5014.0,1,2022-04-12 21:28:55
251,rb2210,SHFE,0_0_      277047,空,平今,5014.0,1,2022-04-12 21:28:55
252,rb2210,SHFE,0_0_      270176,空,平今,5016.0,4,2022-04-12 21:29:05
253,rb2210,SHFE,0_0_      279214,多,开,5015.0,4,2022-04-12 21:29:05
254,rb2210,SHFE,0_0_      283912,空,平今,5015.0,1,2022-04-12 21:29:37
255,rb2210,SHFE,0_0_      308816,空,平今,5006.0,4,2022-04-12 21:32:06
256,rb2210,SHFE,0_0_      308917,多,开,5006.0,4,2022-04-12 21:32:07
257,rb2210,SHFE,0_0_      315078,空,平今,5010.0,2,2022-04-12 21:32:44
258,rb2210,SHFE,0_0_      316090,多,开,5010.0,1,2022-04-12 21:32:54
259,rb2210,SHFE,0_0_      327698,多,开,5013.0,2,2022-04-12 21:33:55
260,rb2210,SHFE,0_0_      293554,空,开,5015.0,7,2022-04-12 21:34:04
261,rb2210,SHFE,0_0_      331559,多,平今,5014.0,3,2022-04-12 21:34:04
262,rb2210,SHFE,0_0_      335367,多,平今,5013.0,2,2022-04-12 21:34:27
263,rb2210,SHFE,0_0_      339912,多,开,5013.0,3,2022-04-12 21:34:55
264,rb2210,SHFE,0_0_      341347,空,平今,5011.0,4,2022-04-12 21:35:07
265,rb2210,SHFE,0_0_      341645,空,平今,5012.0,2,2022-04-12 21:35:11
266,rb2210,SHFE,0_0_      349037,多,开,5012.0,3,2022-04-12 21:35:45
267,rb2210,SHFE,0_0_      349687,空,平今,5013.0,3,2022-04-12 21:35:46
268,rb2210,SHFE,0_0_      369735,多,平今,5006.0,2,2022-04-12 21:38:14
269,rb2210,SHFE,0_0_      370080,空,开,5006.0,2,2022-04-12 21:38:19
270,rb2210,SHFE,0_0_      370080,空,开,5006.0,1,2022-04-12 21:38:20
271,rb2210,SHFE,0_0_      370780,多,平今,5005.0,1,2022-04-12 21:38:21
272,rb2210,SHFE,0_0_      370893,多,平今,5005.0,2,2022-04-12 21:38:21
273,rb2210,SHFE,0_0_      371097,多,开,5005.0,1,2022-04-12 21:38:24
274,rb2210,SHFE,0_0_      372158,空,平今,5005.000000000001,1,2022-04-12 21:38:31
275,rb2210,SHFE,0_0_      372585,多,开,5005.0,1,2022-04-12 21:38:39
276,rb2210,SHFE,0_0_      380512,空,开,5002.0,2,2022-04-12 21:39:19
277,rb2210,SHFE,0_0_      382018,空,开,5000.0,2,2022-04-12 21:39:27
278,rb2210,SHFE,0_0_      384578,多,平今,5001.000000000001,1,2022-04-12 21:39:46
279,rb2210,SHFE,0_0_      384773,空,开,5002.0,1,2022-04-12 21:39:47
280,rb2210,SHFE,0_0_      386246,多,平今,5002.0,4,2022-04-12 21:40:04
281,rb2210,SHFE,0_0_      387498,空,开,5003.0,4,2022-04-12 21:40:10
282,rb2210,SHFE,0_0_      388419,多,平今,5002.000000000001,1,2022-04-12 21:40:11
283,rb2210,SHFE,0_0_      388419,多,平今,5002.000000000001,1,2022-04-12 21:40:12
284,rb2210,SHFE,0_0_      388419,多,平今,5002.000000000001,1,2022-04-12 21:40:12
285,rb2210,SHFE,0_0_      388696,空,开,5002.0,1,2022-04-12 21:40:14
286,rb2210,SHFE,0_0_      388696,空,开,5002.0,1,2022-04-12 21:40:14
287,rb2210,SHFE,0_0_      388696,空,开,5002.0,1,2022-04-12 21:40:14
288,rb2210,SHFE,0_0_      389834,空,平今,4998.0,1,2022-04-12 21:40:20
289,rb2210,SHFE,0_0_      389834,空,平今,4998.0,1,2022-04-12 21:40:20
290,rb2210,SHFE,0_0_      390232,多,平今,4997.0,3,2022-04-12 21:40:21
291,rb2210,SHFE,0_0_      390340,空,开,4996.0,2,2022-04-12 21:40:26
292,rb2210,SHFE,0_0_      391047,多,平今,4995.0,2,2022-04-12 21:40:26
293,rb2210,SHFE,0_0_      391101,空,开,4996.0,6,2022-04-12 21:40:27
294,rb2210,SHFE,0_0_      391512,多,开,4996.0,1,2022-04-12 21:40:30
295,rb2210,SHFE,0_0_      391512,多,开,4996.0,1,2022-04-12 21:40:30
296,rb2210,SHFE,0_0_      391512,多,开,4996.0,2,2022-04-12 21:40:30
297,rb2210,SHFE,0_0_      392306,多,平今,4996.0,1,2022-04-12 21:40:34
298,rb2210,SHFE,0_0_      393018,空,平今,4997.0,1,2022-04-12 21:40:38
299,rb2210,SHFE,0_0_      393670,多,开,4997.0,4,2022-04-12 21:40:41
300,rb2210,SHFE,0_0_      393784,空,平今,4998.0,4,2022-04-12 21:40:44
301,rb2210,SHFE,0_0_      394433,空,平今,4998.0,3,2022-04-12 21:40:52
302,rb2210,SHFE,0_0_      395190,多,开,4997.0,3,2022-04-12 21:40:55
303,rb2210,SHFE,0_0_      399179,多,开,4998.0,3,2022-04-12 21:42:10
304,rb2210,SHFE,0_0_      406568,空,平今,4998.0,4,2022-04-12 21:42:13
305,rb2210,SHFE,0_0_      408234,多,开,4999.000000000001,1,2022-04-12 21:42:37
306,rb2210,SHFE,0_0_      407378,多,开,4997.0,4,2022-04-12 21:44:42
307,rb2210,SHFE,0_0_      391141,多,平今,4995.0,1,2022-04-12 21:44:50
308,rb2210,SHFE,0_0_      391141,多,平今,4995.0,3,2022-04-12 21:44:50
309,rb2210,SHFE,0_0_      391141,多,平今,4995.0,1,2022-04-12 21:44:51
310,rb2210,SHFE,0_0_      391141,多,平今,4995.0,1,2022-04-12 21:44:51
311,rb2210,SHFE,0_0_      429127,空,开,4995.0,1,2022-04-12 21:44:58
