,code,exchange,orderid,direction,type,offset,price,volume,traded,status,datetime
0,rb2210,SHFE,0_0_          42,多,限价,开,4981.0,1,0,已撤销,2022-04-08 21:00:09
1,rb2210,SHFE,0_0_         111,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:11
2,rb2210,SHFE,0_0_         112,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:11
3,rb2210,SHFE,0_0_         113,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:11
4,rb2210,SHFE,0_0_         117,多,限价,平昨,5009.0,4,4,全部成交,2022-04-08 21:00:12
5,rb2210,SHFE,0_0_         150,多,限价,开,4980.0,1,0,已撤销,2022-04-08 21:00:12
6,rb2210,SHFE,0_0_         152,多,限价,开,4980.0,1,0,已撤销,2022-04-08 21:00:12
7,rb2210,SHFE,0_0_         153,多,限价,开,4980.0,1,0,已撤销,2022-04-08 21:00:12
8,rb2210,SHFE,0_0_         198,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:13
9,rb2210,SHFE,0_0_         199,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:13
10,rb2210,SHFE,0_0_         201,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:13
11,rb2210,SHFE,0_0_         215,空,限价,平昨,5008.0,4,4,全部成交,2022-04-08 21:00:14
12,rb2210,SHFE,0_0_         220,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:14
13,rb2210,SHFE,0_0_         234,多,限价,开,5007.0,4,4,全部成交,2022-04-08 21:00:15
14,rb2210,SHFE,0_0_         272,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:16
15,rb2210,SHFE,0_0_         284,空,限价,平今,5008.0,4,4,全部成交,2022-04-08 21:00:17
16,rb2210,SHFE,0_0_         288,多,限价,开,5007.0,4,4,全部成交,2022-04-08 21:00:17
17,rb2210,SHFE,0_0_         308,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:18
18,rb2210,SHFE,0_0_         309,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:18
19,rb2210,SHFE,0_0_         310,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:18
20,rb2210,SHFE,0_0_         331,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:19
21,rb2210,SHFE,0_0_         353,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:20
22,rb2210,SHFE,0_0_         355,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:20
23,rb2210,SHFE,0_0_         357,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:20
24,rb2210,SHFE,0_0_         378,多,限价,开,4979.0,1,0,已撤销,2022-04-08 21:00:21
25,rb2210,SHFE,0_0_         407,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:22
26,rb2210,SHFE,0_0_         409,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:22
27,rb2210,SHFE,0_0_         432,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:23
28,rb2210,SHFE,0_0_         435,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:23
29,rb2210,SHFE,0_0_         436,多,限价,开,4977.0,1,0,已撤销,2022-04-08 21:00:23
30,rb2210,SHFE,0_0_         446,空,限价,平今,5008.0,4,4,全部成交,2022-04-08 21:00:24
31,rb2210,SHFE,0_0_         447,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:24
32,rb2210,SHFE,0_0_         451,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:24
33,rb2210,SHFE,0_0_         452,多,限价,开,4978.0,1,0,已撤销,2022-04-08 21:00:24
34,rb2210,SHFE,0_0_         454,多,限价,开,5007.0,4,0,已撤销,2022-04-08 21:00:24
